factor,pair,order_in_pair,state,run_id,restart_sha256,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms,particle_count,occupancy_mean,occupancy_cv,occupancy_p99,occupancy_max,heavy_threshold,heavy_cell_count,heavy_particle_count,heavy_particle_fraction,heavy_task_count_estimate
8,1,1,S1,k8_pair01_o1_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.133632649999996,0.374783993,0.100351997,0.0327679999,0.0194559991,2.5922560700000004,1.3788320449999998,10.67523195,3.897856,0.381951988,2.565631985,2.826751945,7.27244806,0.0245760009,3875929.0,509.99065789473684,2.472172726620415,4500.0,60999.5,0.0,0.0,0.0,0.0,0.0
8,1,2,S2,k8_pair01_o2_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.1623678,0.35175999999999996,0.100863997,0.03179199995,0.1070079985,2.6265599699999997,0.882687986,10.744831999999999,3.9398399599999996,0.392192006,1.85344005,2.830335975,7.2888319500000005,0.0255999994,3875929.0,509.99065789473684,2.472172928772214,4500.0,60999.5,8512.0,15.0,229496.0,0.05920241606774719,38.5
8,2,1,S2,k8_pair02_o1_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.3369598,0.3276799915,0.0993279964,0.0327679999,0.09318400175,2.588672045,0.882687986,10.72230385,3.9157760149999996,0.393728003,1.8652160150000001,2.84159994,7.257087945,0.0245760009,3875929.0,509.99065789473684,2.472172573529982,4500.0,60999.5,8512.0,15.0,229496.0,0.05920241606774719,38.5
8,2,2,S1,k8_pair02_o2_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.357376099999996,0.3194880035,0.0993279964,0.03179199995,0.0194559991,2.612735985,1.387520015,10.661376,3.905023935,0.382975996,2.5861120250000003,2.855424045,7.20947194,0.025088000149999998,3875929.0,509.99065789473684,2.472172775588617,4500.0,60999.5,0.0,0.0,0.0,0.0,0.0
8,3,1,S1,k8_pair03_o1_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.385536200000004,0.31795200700000004,0.0993279964,0.0317439996,0.0204799995,2.57689595,1.379840015,10.6490879,3.89171207,0.381951988,2.658304095,2.8149759750000003,7.37484789,0.025088000149999998,3875929.0,509.99065789473684,2.472173186419843,4500.0,60999.5,0.0,0.0,0.0,0.0,0.0
8,3,2,S2,k8_pair03_o2_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.2340479,0.34150399249999996,0.0993279964,0.0317439996,0.0856320001,2.603520035,0.881663978,10.7371521,3.92806399,0.392192006,1.84627199,2.828799965,7.311872005,0.025088000149999998,3875929.0,509.99065789473684,2.472173186196334,4500.0,60999.5,8512.0,15.0,229496.0,0.05920241606774719,38.5
8,4,1,S2,k8_pair04_o1_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.373824149999997,0.350207999,0.100351997,0.0327679999,0.088064,2.57792008,0.88064,10.75302365,3.889664055,0.392192006,1.842687965,2.82726407,7.2407040600000006,0.0255999994,3875929.0,509.99065789473684,2.4721728256146633,4500.0,60999.5,8512.0,15.0,229496.0,0.05920241606774719,38.5
8,4,2,S1,k8_pair04_o2_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.40192035,0.352256,0.09983999669999999,0.0317439996,0.0194559991,2.59481597,1.37318397,10.670591850000001,3.896319985,0.382975996,2.65014398,2.84415996,7.310847995,0.0247200001,3875929.0,509.99065789473684,2.4721729781623263,4500.0,60999.5,0.0,0.0,0.0,0.0,0.0
8,5,1,S1,k8_pair05_o1_S1,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,32.4101124,0.321536005,0.100351997,0.0317439996,0.0194559991,2.587648035,1.37267196,10.660863899999999,3.8824959999999997,0.384000003,2.63679993,2.821120025,7.331328155,0.0255999994,3875929.0,509.99065789473684,2.4721731356008414,4500.0,60999.5,0.0,0.0,0.0,0.0,0.0
8,5,2,S2,k8_pair05_o2_S2,1f98894464a6b72dd6fe3799b84d95e00d29836b859aa0e8cfad0ad617260177,31.373312,0.3645439895,0.0993279964,0.03225599975,0.08806400005000001,2.612735985,0.879615992,10.7192321,3.902975915,0.391167998,1.861120045,2.84576011,7.24684787,0.0255999994,3875929.0,509.99065789473684,2.472172879812933,4500.0,60999.5,8512.0,15.0,229496.0,0.05920241606774719,38.5
16,1,1,S1,k16_pair01_o1_S1,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,42.352127100000004,0.32614401,0.0983040035,0.0317439996,0.0194559991,4.022783755000001,2.2348799699999997,10.8702717,3.9326719050000003,0.3947840035,4.256256105,4.523519995,11.6792803,0.0245760009,3963929.0,521.5696052631579,3.5074423978610243,4500.0,118994.0,0.0,0.0,0.0,0.0,0.0
16,1,2,S2,k16_pair01_o2_S2,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,38.9862404,0.3281919955,0.0993279964,0.0317439996,0.08550399915000001,4.12364793,0.8913919925,10.89075185,3.944447995,0.40448001,1.853439985,4.605952025000001,11.477503800000001,0.0245760009,3963929.0,521.5696052631579,3.5074422954859186,4500.0,118994.0,8704.0,15.0,317496.0,0.08008549073419192,48.0
16,2,1,S2,k16_pair02_o1_S2,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,38.58227155,0.324095994,0.0993279964,0.0317439996,0.08920000125,4.07449579,0.8913919925,10.87129595,3.927552105,0.402431995,1.8503680249999999,4.4974081550000005,11.52665615,0.0255999994,3963929.0,521.5696052631579,3.507442328906959,4500.0,118994.0,8704.0,15.0,317496.0,0.08008549073419192,48.0
16,2,2,S1,k16_pair02_o2_S1,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,42.42892835,0.3691519945,0.0993279964,0.0317439996,0.0194559991,4.022655725,2.2236160050000002,10.8707838,3.92756796,0.394239992,4.284928085000001,4.578304055,11.472384,0.0245760009,3963929.0,521.5696052631579,3.507442328906959,4500.0,118994.0,0.0,0.0,0.0,0.0,0.0
16,3,1,S1,k16_pair03_o1_S1,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,42.10534475,0.3671040085,0.0993279964,0.03225599975,0.0194559991,4.031999825,2.2446079250000004,10.87334395,3.93216002,0.394751996,4.2362880700000005,4.4938240050000005,11.38227225,0.0255999994,3963929.0,521.5696052631579,3.5074423286286898,4500.0,118994.0,0.0,0.0,0.0,0.0,0.0
16,3,2,S2,k16_pair03_o2_S2,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,38.654464700000005,0.330239996,0.09881599995,0.0327679999,0.0826239996,4.048896075,0.892928004,10.8718076,3.9423999800000002,0.402431995,1.8447359799999998,4.54809594,11.3233924,0.0255999994,3963929.0,521.5696052631579,3.507442396906029,4500.0,118994.0,8704.0,15.0,317496.0,0.08008549073419192,48.0
16,4,1,S2,k16_pair04_o1_S2,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,38.7450867,0.366080001,0.0993279964,0.0317439996,0.08960000055,4.02424002,0.8913919925,10.87744,3.9321599,0.403456002,1.850880025,4.5342719549999995,11.38687995,0.0255999994,3963929.0,521.5696052631579,3.5074424666796187,4500.0,118994.0,8704.0,15.0,317496.0,0.08008549073419192,48.0
16,4,2,S1,k16_pair04_o2_S1,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,42.21491245,0.372736007,0.09983999669999999,0.0327679999,0.0194559991,4.05801582,2.2143999350000003,10.8702717,3.93116808,0.394239992,4.257279875,4.574288129999999,11.39148805,0.0245760009,3963929.0,521.5696052631579,3.5074423286286898,4500.0,118994.0,0.0,0.0,0.0,0.0,0.0
16,5,1,S1,k16_pair05_o1_S1,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,42.41561695,0.371712014,0.0993279964,0.0317599997,0.0194559991,4.06630385,2.242047905,10.8743682,3.931136015,0.394239992,4.288000105,4.4948480150000005,11.332096100000001,0.0245760009,3963929.0,521.5696052631579,3.507442396906029,4500.0,118994.0,0.0,0.0,0.0,0.0,0.0
16,5,2,S2,k16_pair05_o2_S2,87ddac25f6432faae34f83c00df5af2b7d7af53b2c6e3683904cab9cbf00265c,38.814207100000004,0.3087359965,0.0993279964,0.0327679999,0.09164800125,4.02687979,0.892928004,10.881536,3.938815955,0.40294399849999996,1.833472015,4.54758406,11.5763202,0.0255999994,3963929.0,521.5696052631579,3.5074425349569553,4500.0,118994.0,8704.0,15.0,317496.0,0.08008549073419192,48.0
32,1,1,S1,k32_pair01_o1_S1,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,62.1629429,0.31846399599999997,0.0983040035,0.0317439996,0.0189439999,7.071743965,3.98131204,11.37510395,4.04428792,0.417791992,7.29292798,7.9365119900000005,19.8072319,0.025088000149999998,4139929.0,544.7275,5.872582867734739,4500.0,235001.0,0.0,0.0,0.0,0.0,0.0
32,1,2,S2,k32_pair01_o2_S2,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,53.768703450000004,0.3092480005,0.09883200005,0.0327679999,0.0890880004,7.0625278950000006,0.920575976,11.3894401,4.055039884999999,0.428032011,1.892863985,7.994368075,19.4488316,0.0245760009,4139929.0,544.7275,5.872582792102071,4500.0,235001.0,9088.0,12.0,463248.5,0.11191387363750571,61.0
32,2,1,S2,k32_pair02_o1_S2,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,53.72415925,0.367103994,0.100351997,0.0317439996,0.0887360014,6.9258239249999995,0.921599984,11.381248,4.053503995,0.42956799300000004,1.9143680349999999,7.981056215000001,19.5624962,0.0255999994,4139929.0,544.7275,5.87258282942801,4500.0,235001.0,9088.0,12.0,463248.5,0.11191387363750571,61.0
32,2,2,S1,k32_pair02_o2_S1,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,62.6380806,0.365056008,0.0993279964,0.0327679999,0.0194559991,7.03795195,3.949567915,11.37868785,4.04582405,0.418303996,7.56684804,8.055296185,19.582976350000003,0.025088000149999998,4139929.0,544.7275,5.872582905022484,4500.0,235001.0,0.0,0.0,0.0,0.0,0.0
32,3,1,S1,k32_pair03_o1_S1,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,62.467056299999996,0.325120002,0.0993279964,0.0327679999,0.0194559991,6.996480225,3.95161593,11.37923195,4.04172802,0.417791992,7.400447845,8.103935955,19.6305914,0.0245760009,4139929.0,544.7275,5.872582886321755,4500.0,235001.0,0.0,0.0,0.0,0.0,0.0
32,3,2,S2,k32_pair03_o2_S2,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,53.82963375,0.331775993,0.0993439965,0.0317439996,0.09847999739999999,6.888959885,0.92059201,11.38534405,4.0509438499999995,0.429055989,1.9430400149999998,7.984128,19.44422435,0.0255999994,4139929.0,544.7275,5.87258290498429,4500.0,235001.0,9088.0,12.0,463248.5,0.11191387363750571,61.0
32,4,1,S2,k32_pair04_o1_S2,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,55.0630398,0.3773440125,0.0993279964,0.0317439996,0.09932800005,7.3523199550000005,0.9211199880000001,11.38790415,4.06118393,0.431104004,1.88364804,7.8551042099999995,20.5204477,0.0255999994,4139929.0,544.7275,5.872582829542592,4500.0,235001.0,9088.0,12.0,463248.5,0.11191387363750571,61.0
32,4,2,S1,k32_pair04_o2_S1,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,64.36602975,0.3886080085,0.09884799645,0.0317439996,0.019967999299999997,7.488000155,3.96032,11.3776641,4.050960065,0.417280003,8.083968160000001,8.019968035,19.6945915,0.0255999994,4139929.0,544.7275,5.87258290498429,4500.0,235001.0,0.0,0.0,0.0,0.0,0.0
32,5,1,S1,k32_pair05_o1_S1,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,62.39539335,0.31846399599999997,0.0993279964,0.03177599985,0.0194559991,6.999039885,3.957759975,11.381248,4.04326391,0.418816,7.47571206,7.95443225,19.7278719,0.0245760009,4139929.0,544.7275,5.872582905022484,4500.0,235001.0,0.0,0.0,0.0,0.0,0.0
32,5,2,S2,k32_pair05_o2_S2,c0611e66b30afd0d29331616edec271d89617e064a1f03ec16e9c447e13e5d4d,53.889024750000004,0.3778560015,0.09983999669999999,0.0327679999,0.1122240015,6.974976065,0.9180160165,11.383296,4.055040119999999,0.42854400000000004,1.900063995,8.090656280000001,19.39302445,0.0255999994,4139929.0,544.7275,5.872582867696545,4500.0,235001.0,9088.0,12.0,463248.5,0.11191387363750571,61.0
