factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
4,3,total_ms,27.7913599,27.715583800000001,1.0027340611169084
4,3,gas_flux_ms,0.33023999650000002,0.30003199000000003,1.1006826188767405
4,3,eulerian_coupling_ms,0.100863997,0.101375997,0.99494949480003636
4,3,injection_ms,0.032767999899999997,0.0337920003,0.96969695812887402
4,3,bin_pre_ms,0.019455999099999999,0.090128000799999997,0.21587074968160172
4,3,pressure_pre_ms,1.8671680099999999,1.883648035,0.99125100618916839
4,3,collision_pool_ms,0.96358400550000001,0.883711994,1.0903824006489609
4,3,relax_ms,10.726912049999999,10.77811195,0.99524964110249381
4,3,track_ms,3.96902394,3.9782400099999999,0.99768338009350022
4,3,bin_post_ms,0.38246399200000003,0.38912001299999999,0.98289468344564446
4,3,moments_ms,1.86419201,1.8780159950000002,0.99263904831651861
4,3,pressure_post_ms,2.0075520249999999,1.972224,1.0179127852617147
4,3,compaction_ms,5.2848639500000001,5.3022720799999998,0.99671685463564519
4,3,boundary_ms,0.0255999994,0.0255999994,1
4,4,total_ms,27.674112350000001,28.013567950000002,0.98788245750752357
4,4,gas_flux_ms,0.33843199899999998,0.332287997,1.018489990777488
4,4,eulerian_coupling_ms,0.10188799700000001,0.10188799700000001,1
4,4,injection_ms,0.032767999899999997,0.03225599975,1.0158730206463371
4,4,bin_pre_ms,0.019999999550000001,0.092672001549999994,0.21581490866159028
4,4,pressure_pre_ms,1.8831359750000001,1.8800640099999999,1.0016339683030262
4,4,collision_pool_ms,0.96870398499999999,0.88115200400000004,1.0993608147091043
4,4,relax_ms,10.7479043,10.9004803,0.98600281860974515
4,4,track_ms,3.98438406,3.9936000100000002,0.99769232021811816
4,4,bin_post_ms,0.38195198800000002,0.39065599449999999,0.97771951122587986
4,4,moments_ms,1.86060804,1.8856960549999999,0.98669562099709651
4,4,pressure_post_ms,2.00448,2.0019200449999999,1.0012787498713518
4,4,compaction_ms,5.2587521099999996,5.323776005,0.98778613244829783
4,4,boundary_ms,0.0255999994,0.0255999994,1
4,5,total_ms,27.7386236,27.594240200000002,1.0052323745445979
4,5,gas_flux_ms,0.32460799799999995,0.309312001,1.0494516764643733
4,5,eulerian_coupling_ms,0.10239999700000001,0.100351997,1.0204081638754037
4,5,injection_ms,0.032767999899999997,0.03225599975,1.0158730206463371
4,5,bin_pre_ms,0.019967999299999997,0.088128000499999998,0.22657951146866198
4,5,pressure_pre_ms,1.8708480600000001,1.8631679999999999,1.0041220437448477
4,5,collision_pool_ms,0.97331199050000006,0.87756800700000004,1.1091014972472668
4,5,relax_ms,10.792448,10.73305605,1.0055335544437038
4,5,track_ms,3.9490560299999999,3.9352319250000001,1.0035129073110474
4,5,bin_post_ms,0.38041600600000003,0.38911999800000002,0.97763159939160982
4,5,moments_ms,1.8631679999999999,1.887232005,0.98724904784560386
4,5,pressure_post_ms,1.98963201,1.98963201,1
4,5,compaction_ms,5.2357440000000004,5.2807679150000002,0.99147398338182791
4,5,boundary_ms,0.0255999994,0.0255999994,1
8,1,total_ms,32.133632649999996,31.162367799999998,1.0311678771084911
8,1,gas_flux_ms,0.37478399299999998,0.35175999999999996,1.0654536985444623
8,1,eulerian_coupling_ms,0.100351997,0.100863997,0.99492385771704051
8,1,injection_ms,0.032767999899999997,0.031791999949999997,1.0306995455314223
8,1,bin_pre_ms,0.019455999099999999,0.10700799850000001,0.18181817595625804
8,1,pressure_pre_ms,2.5922560700000004,2.6265599699999997,0.98693960907353684
8,1,collision_pool_ms,1.3788320449999998,0.88268798599999998,1.5620831674036173
8,1,relax_ms,10.675231950000001,10.744831999999999,0.99352246270579214
8,1,track_ms,3.897856,3.9398399599999996,0.98934373973911371
8,1,bin_post_ms,0.38195198800000002,0.39219200599999998,0.9738902939291425
8,1,moments_ms,2.565631985,1.8534400499999999,1.384254098210514
8,1,pressure_post_ms,2.8267519449999998,2.8303359750000001,0.99873370863683408
8,1,compaction_ms,7.2724480600000003,7.2888319500000005,0.99775219265413295
8,1,boundary_ms,0.024576000899999999,0.0255999994,0.96000005765625129
8,2,total_ms,32.357376099999996,31.336959799999999,1.0325627089070715
8,2,gas_flux_ms,0.31948800350000001,0.32767999149999999,0.97500003597259621
8,2,eulerian_coupling_ms,0.099327996399999993,0.099327996399999993,1
8,2,injection_ms,0.031791999949999997,0.032767999899999997,0.9702148451849818
8,2,bin_pre_ms,0.019455999099999999,0.093184001749999995,0.20879119521178968
8,2,pressure_pre_ms,2.612735985,2.588672045,1.0092958627364479
8,2,collision_pool_ms,1.387520015,0.88268798599999998,1.571925795985627
8,2,relax_ms,10.661376000000001,10.722303849999999,0.99431765310400166
8,2,track_ms,3.905023935,3.9157760149999996,0.99725416368075903
8,2,bin_post_ms,0.38297599599999999,0.39372800299999999,0.97269178997156569
8,2,moments_ms,2.5861120250000003,1.8652160150000001,1.386494649521868
8,2,pressure_post_ms,2.8554240449999999,2.84159994,1.0048649019186
8,2,compaction_ms,7.2094719400000002,7.2570879450000003,0.99343868982147221
8,2,boundary_ms,0.025088000149999998,0.024576000899999999,1.0208333020528169
8,3,total_ms,32.385536200000004,31.2340479,1.0368664447108056
8,3,gas_flux_ms,0.31795200700000004,0.34150399249999996,0.93103452370326267
8,3,eulerian_coupling_ms,0.099327996399999993,0.099327996399999993,1
8,3,injection_ms,0.031743999600000003,0.031743999600000003,1
8,3,bin_pre_ms,0.020479999499999998,0.085632000099999994,0.23916292362765915
8,3,pressure_pre_ms,2.5768959499999999,2.6035200349999998,0.98977381213046822
8,3,collision_pool_ms,1.3798400150000001,0.88166397799999996,1.5650407064719618
8,3,relax_ms,10.6490879,10.737152099999999,0.9917981789603223
