factor,pair,order_in_pair,state,run_id,metric,value,unit
32,1,2,S2,k32_pair01_o2_S2,eulerian_coupling_ms,0.098832000049999993,ms
32,1,2,S2,k32_pair01_o2_S2,injection_ms,0.032767999899999997,ms
32,1,2,S2,k32_pair01_o2_S2,bin_pre_ms,0.089088000400000006,ms
32,1,2,S2,k32_pair01_o2_S2,pressure_pre_ms,7.0625278950000006,ms
32,1,2,S2,k32_pair01_o2_S2,collision_pool_ms,0.92057597599999996,ms
32,1,2,S2,k32_pair01_o2_S2,relax_ms,11.3894401,ms
32,1,2,S2,k32_pair01_o2_S2,track_ms,4.0550398849999993,ms
32,1,2,S2,k32_pair01_o2_S2,bin_post_ms,0.42803201099999999,ms
32,1,2,S2,k32_pair01_o2_S2,moments_ms,1.892863985,ms
32,1,2,S2,k32_pair01_o2_S2,pressure_post_ms,7.9943680749999997,ms
32,1,2,S2,k32_pair01_o2_S2,compaction_ms,19.448831599999998,ms
32,1,2,S2,k32_pair01_o2_S2,boundary_ms,0.024576000899999999,ms
32,2,1,S2,k32_pair02_o1_S2,total_ms,53.72415925,ms
32,2,1,S2,k32_pair02_o1_S2,gas_flux_ms,0.36710399399999999,ms
32,2,1,S2,k32_pair02_o1_S2,eulerian_coupling_ms,0.100351997,ms
32,2,1,S2,k32_pair02_o1_S2,injection_ms,0.031743999600000003,ms
32,2,1,S2,k32_pair02_o1_S2,bin_pre_ms,0.0887360014,ms
32,2,1,S2,k32_pair02_o1_S2,pressure_pre_ms,6.9258239249999995,ms
32,2,1,S2,k32_pair02_o1_S2,collision_pool_ms,0.92159998399999998,ms
32,2,1,S2,k32_pair02_o1_S2,relax_ms,11.381247999999999,ms
32,2,1,S2,k32_pair02_o1_S2,track_ms,4.0535039949999998,ms
32,2,1,S2,k32_pair02_o1_S2,bin_post_ms,0.42956799300000004,ms
32,2,1,S2,k32_pair02_o1_S2,moments_ms,1.9143680349999999,ms
32,2,1,S2,k32_pair02_o1_S2,pressure_post_ms,7.9810562150000006,ms
32,2,1,S2,k32_pair02_o1_S2,compaction_ms,19.562496199999998,ms
32,2,1,S2,k32_pair02_o1_S2,boundary_ms,0.0255999994,ms
32,2,2,S1,k32_pair02_o2_S1,total_ms,62.638080600000002,ms
32,2,2,S1,k32_pair02_o2_S1,gas_flux_ms,0.36505600799999999,ms
32,2,2,S1,k32_pair02_o2_S1,eulerian_coupling_ms,0.099327996399999993,ms
32,2,2,S1,k32_pair02_o2_S1,injection_ms,0.032767999899999997,ms
32,2,2,S1,k32_pair02_o2_S1,bin_pre_ms,0.019455999099999999,ms
32,2,2,S1,k32_pair02_o2_S1,pressure_pre_ms,7.0379519500000001,ms
32,2,2,S1,k32_pair02_o2_S1,collision_pool_ms,3.9495679149999998,ms
32,2,2,S1,k32_pair02_o2_S1,relax_ms,11.37868785,ms
32,2,2,S1,k32_pair02_o2_S1,track_ms,4.0458240500000002,ms
32,2,2,S1,k32_pair02_o2_S1,bin_post_ms,0.41830399600000001,ms
32,2,2,S1,k32_pair02_o2_S1,moments_ms,7.56684804,ms
32,2,2,S1,k32_pair02_o2_S1,pressure_post_ms,8.0552961849999996,ms
32,2,2,S1,k32_pair02_o2_S1,compaction_ms,19.582976350000003,ms
32,2,2,S1,k32_pair02_o2_S1,boundary_ms,0.025088000149999998,ms
32,3,1,S1,k32_pair03_o1_S1,total_ms,62.467056299999996,ms
32,3,1,S1,k32_pair03_o1_S1,gas_flux_ms,0.32512000200000002,ms
32,3,1,S1,k32_pair03_o1_S1,eulerian_coupling_ms,0.099327996399999993,ms
32,3,1,S1,k32_pair03_o1_S1,injection_ms,0.032767999899999997,ms
32,3,1,S1,k32_pair03_o1_S1,bin_pre_ms,0.019455999099999999,ms
32,3,1,S1,k32_pair03_o1_S1,pressure_pre_ms,6.996480225,ms
32,3,1,S1,k32_pair03_o1_S1,collision_pool_ms,3.95161593,ms
32,3,1,S1,k32_pair03_o1_S1,relax_ms,11.379231949999999,ms
32,3,1,S1,k32_pair03_o1_S1,track_ms,4.0417280199999999,ms
32,3,1,S1,k32_pair03_o1_S1,bin_post_ms,0.417791992,ms
32,3,1,S1,k32_pair03_o1_S1,moments_ms,7.4004478450000004,ms
32,3,1,S1,k32_pair03_o1_S1,pressure_post_ms,8.1039359550000007,ms
32,3,1,S1,k32_pair03_o1_S1,compaction_ms,19.6305914,ms
32,3,1,S1,k32_pair03_o1_S1,boundary_ms,0.024576000899999999,ms
32,3,2,S2,k32_pair03_o2_S2,total_ms,53.829633749999999,ms
32,3,2,S2,k32_pair03_o2_S2,gas_flux_ms,0.33177599299999999,ms
32,3,2,S2,k32_pair03_o2_S2,eulerian_coupling_ms,0.099343996500000004,ms
32,3,2,S2,k32_pair03_o2_S2,injection_ms,0.031743999600000003,ms
32,3,2,S2,k32_pair03_o2_S2,bin_pre_ms,0.098479997399999991,ms
32,3,2,S2,k32_pair03_o2_S2,pressure_pre_ms,6.8889598850000002,ms
32,3,2,S2,k32_pair03_o2_S2,collision_pool_ms,0.92059201000000002,ms
32,3,2,S2,k32_pair03_o2_S2,relax_ms,11.38534405,ms
32,3,2,S2,k32_pair03_o2_S2,track_ms,4.0509438499999995,ms
32,3,2,S2,k32_pair03_o2_S2,bin_post_ms,0.42905598900000003,ms
32,3,2,S2,k32_pair03_o2_S2,moments_ms,1.9430400149999998,ms
32,3,2,S2,k32_pair03_o2_S2,pressure_post_ms,7.9841280000000001,ms
32,3,2,S2,k32_pair03_o2_S2,compaction_ms,19.444224349999999,ms
32,3,2,S2,k32_pair03_o2_S2,boundary_ms,0.0255999994,ms
32,4,1,S2,k32_pair04_o1_S2,total_ms,55.063039799999999,ms
32,4,1,S2,k32_pair04_o1_S2,gas_flux_ms,0.37734401249999999,ms
32,4,1,S2,k32_pair04_o1_S2,eulerian_coupling_ms,0.099327996399999993,ms
32,4,1,S2,k32_pair04_o1_S2,injection_ms,0.031743999600000003,ms
32,4,1,S2,k32_pair04_o1_S2,bin_pre_ms,0.099328000050000004,ms
32,4,1,S2,k32_pair04_o1_S2,pressure_pre_ms,7.3523199550000005,ms
32,4,1,S2,k32_pair04_o1_S2,collision_pool_ms,0.92111998800000006,ms
32,4,1,S2,k32_pair04_o1_S2,relax_ms,11.387904150000001,ms
32,4,1,S2,k32_pair04_o1_S2,track_ms,4.0611839300000003,ms
32,4,1,S2,k32_pair04_o1_S2,bin_post_ms,0.43110400399999999,ms
32,4,1,S2,k32_pair04_o1_S2,moments_ms,1.88364804,ms
32,4,1,S2,k32_pair04_o1_S2,pressure_post_ms,7.8551042099999995,ms
32,4,1,S2,k32_pair04_o1_S2,compaction_ms,20.520447699999998,ms
32,4,1,S2,k32_pair04_o1_S2,boundary_ms,0.0255999994,ms
32,4,2,S1,k32_pair04_o2_S1,total_ms,64.366029749999996,ms
32,4,2,S1,k32_pair04_o2_S1,gas_flux_ms,0.38860800849999999,ms
32,4,2,S1,k32_pair04_o2_S1,eulerian_coupling_ms,0.098847996450000003,ms
32,4,2,S1,k32_pair04_o2_S1,injection_ms,0.031743999600000003,ms
32,4,2,S1,k32_pair04_o2_S1,bin_pre_ms,0.019967999299999997,ms
32,4,2,S1,k32_pair04_o2_S1,pressure_pre_ms,7.4880001549999999,ms
32,4,2,S1,k32_pair04_o2_S1,collision_pool_ms,3.9603199999999998,ms
32,4,2,S1,k32_pair04_o2_S1,relax_ms,11.377664100000001,ms
32,4,2,S1,k32_pair04_o2_S1,track_ms,4.0509600649999999,ms
32,4,2,S1,k32_pair04_o2_S1,bin_post_ms,0.41728000300000001,ms
32,4,2,S1,k32_pair04_o2_S1,moments_ms,8.0839681600000013,ms
32,4,2,S1,k32_pair04_o2_S1,pressure_post_ms,8.0199680349999998,ms
32,4,2,S1,k32_pair04_o2_S1,compaction_ms,19.694591500000001,ms
32,4,2,S1,k32_pair04_o2_S1,boundary_ms,0.0255999994,ms
32,5,1,S1,k32_pair05_o1_S1,total_ms,62.395393349999999,ms
32,5,1,S1,k32_pair05_o1_S1,gas_flux_ms,0.31846399599999997,ms
32,5,1,S1,k32_pair05_o1_S1,eulerian_coupling_ms,0.099327996399999993,ms
32,5,1,S1,k32_pair05_o1_S1,injection_ms,0.03177599985,ms
32,5,1,S1,k32_pair05_o1_S1,bin_pre_ms,0.019455999099999999,ms
32,5,1,S1,k32_pair05_o1_S1,pressure_pre_ms,6.9990398850000002,ms
32,5,1,S1,k32_pair05_o1_S1,collision_pool_ms,3.9577599750000001,ms
32,5,1,S1,k32_pair05_o1_S1,relax_ms,11.381247999999999,ms
32,5,1,S1,k32_pair05_o1_S1,track_ms,4.0432639100000003,ms
32,5,1,S1,k32_pair05_o1_S1,bin_post_ms,0.41881600000000002,ms
32,5,1,S1,k32_pair05_o1_S1,moments_ms,7.4757120600000002,ms
32,5,1,S1,k32_pair05_o1_S1,pressure_post_ms,7.95443225,ms
32,5,1,S1,k32_pair05_o1_S1,compaction_ms,19.7278719,ms
32,5,1,S1,k32_pair05_o1_S1,boundary_ms,0.024576000899999999,ms
32,5,2,S2,k32_pair05_o2_S2,total_ms,53.889024750000004,ms
32,5,2,S2,k32_pair05_o2_S2,gas_flux_ms,0.37785600149999998,ms
32,5,2,S2,k32_pair05_o2_S2,eulerian_coupling_ms,0.099839996699999989,ms
32,5,2,S2,k32_pair05_o2_S2,injection_ms,0.032767999899999997,ms
32,5,2,S2,k32_pair05_o2_S2,bin_pre_ms,0.1122240015,ms
32,5,2,S2,k32_pair05_o2_S2,pressure_pre_ms,6.9749760649999999,ms
32,5,2,S2,k32_pair05_o2_S2,collision_pool_ms,0.91801601649999998,ms
32,5,2,S2,k32_pair05_o2_S2,relax_ms,11.383296,ms
32,5,2,S2,k32_pair05_o2_S2,track_ms,4.0550401199999992,ms
32,5,2,S2,k32_pair05_o2_S2,bin_post_ms,0.42854400000000004,ms
32,5,2,S2,k32_pair05_o2_S2,moments_ms,1.900063995,ms
32,5,2,S2,k32_pair05_o2_S2,pressure_post_ms,8.090656280000001,ms
32,5,2,S2,k32_pair05_o2_S2,compaction_ms,19.393024449999999,ms
32,5,2,S2,k32_pair05_o2_S2,boundary_ms,0.0255999994,ms
64,1,1,S1,k64_pair01_o1_S1,total_ms,102.62067400000001,ms
64,1,1,S1,k64_pair01_o1_S1,gas_flux_ms,0.36966399849999998,ms
64,1,1,S1,k64_pair01_o1_S1,eulerian_coupling_ms,0.099327996399999993,ms
64,1,1,S1,k64_pair01_o1_S1,injection_ms,0.032287999999999997,ms
64,1,1,S1,k64_pair01_o1_S1,bin_pre_ms,0.019455999099999999,ms
64,1,1,S1,k64_pair01_o1_S1,pressure_pre_ms,12.9515519,ms
64,1,1,S1,k64_pair01_o1_S1,collision_pool_ms,7.40761614,ms
64,1,1,S1,k64_pair01_o1_S1,relax_ms,12.396544,ms
64,1,1,S1,k64_pair01_o1_S1,track_ms,4.2890241099999997,ms
64,1,1,S1,k64_pair01_o1_S1,bin_post_ms,0.45875200599999999,ms
64,1,1,S1,k64_pair01_o1_S1,moments_ms,13.94329595,ms
64,1,1,S1,k64_pair01_o1_S1,pressure_post_ms,14.757887849999999,ms
64,1,1,S1,k64_pair01_o1_S1,compaction_ms,36.105216949999999,ms
64,1,1,S1,k64_pair01_o1_S1,boundary_ms,0.024592000099999997,ms
64,1,2,S2,k64_pair01_o2_S2,total_ms,85.129726399999996,ms
64,1,2,S2,k64_pair01_o2_S2,gas_flux_ms,0.33177600799999996,ms
64,1,2,S2,k64_pair01_o2_S2,eulerian_coupling_ms,0.099327996399999993,ms
64,1,2,S2,k64_pair01_o2_S2,injection_ms,0.031743999600000003,ms
64,1,2,S2,k64_pair01_o2_S2,bin_pre_ms,0.088624000549999998,ms
64,1,2,S2,k64_pair01_o2_S2,pressure_pre_ms,12.764160149999999,ms
64,1,2,S2,k64_pair01_o2_S2,collision_pool_ms,0.98099201899999999,ms
64,1,2,S2,k64_pair01_o2_S2,relax_ms,12.3903999,ms
64,1,2,S2,k64_pair01_o2_S2,track_ms,4.2798078049999999,ms
64,1,2,S2,k64_pair01_o2_S2,bin_post_ms,0.46899199499999999,ms
64,1,2,S2,k64_pair01_o2_S2,moments_ms,2.0116480599999997,ms
64,1,2,S2,k64_pair01_o2_S2,pressure_post_ms,15.017472250000001,ms
64,1,2,S2,k64_pair01_o2_S2,compaction_ms,36.694015500000006,ms
64,1,2,S2,k64_pair01_o2_S2,boundary_ms,0.024576000899999999,ms
64,2,1,S2,k64_pair02_o1_S2,total_ms,85.088256849999993,ms
64,2,1,S2,k64_pair02_o1_S2,gas_flux_ms,0.37580800049999996,ms
64,2,1,S2,k64_pair02_o1_S2,eulerian_coupling_ms,0.099327996399999993,ms
64,2,1,S2,k64_pair02_o1_S2,injection_ms,0.032703999400000003,ms
64,2,1,S2,k64_pair02_o1_S2,bin_pre_ms,0.098303999749999996,ms
64,2,1,S2,k64_pair02_o1_S2,pressure_pre_ms,12.944895750000001,ms
64,2,1,S2,k64_pair02_o1_S2,collision_pool_ms,0.98359999049999991,ms
64,2,1,S2,k64_pair02_o1_S2,relax_ms,12.39398385,ms
64,2,1,S2,k64_pair02_o1_S2,track_ms,4.2874879850000003,ms
64,2,1,S2,k64_pair02_o1_S2,bin_post_ms,0.46796798699999997,ms
64,2,1,S2,k64_pair02_o1_S2,moments_ms,2.003968,ms
64,2,1,S2,k64_pair02_o1_S2,pressure_post_ms,15.087103800000001,ms
64,2,1,S2,k64_pair02_o1_S2,compaction_ms,36.363264100000002,ms
64,2,1,S2,k64_pair02_o1_S2,boundary_ms,0.0255999994,ms
64,2,2,S1,k64_pair02_o2_S1,total_ms,102.7302395,ms
64,2,2,S1,k64_pair02_o2_S1,gas_flux_ms,0.33382399350000003,ms
64,2,2,S1,k64_pair02_o2_S1,eulerian_coupling_ms,0.099327996399999993,ms
64,2,2,S1,k64_pair02_o2_S1,injection_ms,0.031743999600000003,ms
64,2,2,S1,k64_pair02_o2_S1,bin_pre_ms,0.018943999900000001,ms
64,2,2,S1,k64_pair02_o2_S1,pressure_pre_ms,12.8414717,ms
64,2,2,S1,k64_pair02_o2_S1,collision_pool_ms,7.2647678850000004,ms
64,2,2,S1,k64_pair02_o2_S1,relax_ms,12.375040049999999,ms
64,2,2,S1,k64_pair02_o2_S1,track_ms,4.2808320549999994,ms
64,2,2,S1,k64_pair02_o2_S1,bin_post_ms,0.45875200599999999,ms
64,2,2,S1,k64_pair02_o2_S1,moments_ms,14.003712199999999,ms
64,2,2,S1,k64_pair02_o2_S1,pressure_post_ms,14.9575677,ms
64,2,2,S1,k64_pair02_o2_S1,compaction_ms,36.394494999999999,ms
64,2,2,S1,k64_pair02_o2_S1,boundary_ms,0.024640000449999998,ms
64,3,1,S1,k64_pair03_o1_S1,total_ms,104.86015699999999,ms
64,3,1,S1,k64_pair03_o1_S1,gas_flux_ms,0.33075200049999998,ms
64,3,1,S1,k64_pair03_o1_S1,eulerian_coupling_ms,0.098815999949999997,ms
64,3,1,S1,k64_pair03_o1_S1,injection_ms,0.032767999899999997,ms
64,3,1,S1,k64_pair03_o1_S1,bin_pre_ms,0.019455999099999999,ms
64,3,1,S1,k64_pair03_o1_S1,pressure_pre_ms,12.91878415,ms
64,3,1,S1,k64_pair03_o1_S1,collision_pool_ms,7.4112000449999993,ms
64,3,1,S1,k64_pair03_o1_S1,relax_ms,12.391424149999999,ms
64,3,1,S1,k64_pair03_o1_S1,track_ms,4.2772481449999997,ms
64,3,1,S1,k64_pair03_o1_S1,bin_post_ms,0.46182400000000001,ms
64,3,1,S1,k64_pair03_o1_S1,moments_ms,14.4737282,ms
64,3,1,S1,k64_pair03_o1_S1,pressure_post_ms,14.85875175,ms
64,3,1,S1,k64_pair03_o1_S1,compaction_ms,37.972991950000001,ms
64,3,1,S1,k64_pair03_o1_S1,boundary_ms,0.024640000449999998,ms
64,3,2,S2,k64_pair03_o2_S2,total_ms,84.987392449999987,ms
64,3,2,S2,k64_pair03_o2_S2,gas_flux_ms,0.34406399700000001,ms
64,3,2,S2,k64_pair03_o2_S2,eulerian_coupling_ms,0.098320003599999997,ms
64,3,2,S2,k64_pair03_o2_S2,injection_ms,0.032767999899999997,ms
64,3,2,S2,k64_pair03_o2_S2,bin_pre_ms,0.092160001399999997,ms
64,3,2,S2,k64_pair03_o2_S2,pressure_pre_ms,13.0882082,ms
64,3,2,S2,k64_pair03_o2_S2,collision_pool_ms,0.98559999500000006,ms
64,3,2,S2,k64_pair03_o2_S2,relax_ms,12.394496,ms
64,3,2,S2,k64_pair03_o2_S2,track_ms,4.2813439399999993,ms
64,3,2,S2,k64_pair03_o2_S2,bin_post_ms,0.46899199499999999,ms
64,3,2,S2,k64_pair03_o2_S2,moments_ms,2.0193279999999998,ms
64,3,2,S2,k64_pair03_o2_S2,pressure_post_ms,14.983679800000001,ms
64,3,2,S2,k64_pair03_o2_S2,compaction_ms,36.265472399999993,ms
64,3,2,S2,k64_pair03_o2_S2,boundary_ms,0.0255999994,ms
64,4,1,S2,k64_pair04_o1_S2,total_ms,84.555267349999994,ms
64,4,1,S2,k64_pair04_o1_S2,gas_flux_ms,0.32204800850000004,ms
64,4,1,S2,k64_pair04_o1_S2,eulerian_coupling_ms,0.098815999949999997,ms
64,4,1,S2,k64_pair04_o1_S2,injection_ms,0.032767999899999997,ms
64,4,1,S2,k64_pair04_o1_S2,bin_pre_ms,0.090112000750000004,ms
64,4,1,S2,k64_pair04_o1_S2,pressure_pre_ms,12.975104349999999,ms
64,4,1,S2,k64_pair04_o1_S2,collision_pool_ms,0.98099201899999999,ms
64,4,1,S2,k64_pair04_o1_S2,relax_ms,12.394496,ms
64,4,1,S2,k64_pair04_o1_S2,track_ms,4.2874879850000003,ms
64,4,1,S2,k64_pair04_o1_S2,bin_post_ms,0.46899199499999999,ms
64,4,1,S2,k64_pair04_o1_S2,moments_ms,2.0408320450000002,ms
64,4,1,S2,k64_pair04_o1_S2,pressure_post_ms,14.839295849999999,ms
64,4,1,S2,k64_pair04_o1_S2,compaction_ms,36.126207350000001,ms
64,4,1,S2,k64_pair04_o1_S2,boundary_ms,0.0255999994,ms
64,4,2,S1,k64_pair04_o2_S1,total_ms,103.6487695,ms
64,4,2,S1,k64_pair04_o2_S1,gas_flux_ms,0.38451199250000001,ms
64,4,2,S1,k64_pair04_o2_S1,eulerian_coupling_ms,0.118272003,ms
64,4,2,S1,k64_pair04_o2_S1,injection_ms,0.03225599975,ms
64,4,2,S1,k64_pair04_o2_S1,bin_pre_ms,0.019455999099999999,ms
64,4,2,S1,k64_pair04_o2_S1,pressure_pre_ms,12.972544200000002,ms
64,4,2,S1,k64_pair04_o2_S1,collision_pool_ms,7.2990720299999996,ms
64,4,2,S1,k64_pair04_o2_S1,relax_ms,12.3699198,ms
64,4,2,S1,k64_pair04_o2_S1,track_ms,4.2813441750000001,ms
64,4,2,S1,k64_pair04_o2_S1,bin_post_ms,0.45926401,ms
64,4,2,S1,k64_pair04_o2_S1,moments_ms,14.4286718,ms
64,4,2,S1,k64_pair04_o2_S1,pressure_post_ms,15.147007949999999,ms
64,4,2,S1,k64_pair04_o2_S1,compaction_ms,36.402191149999993,ms
64,4,2,S1,k64_pair04_o2_S1,boundary_ms,0.0255999994,ms
64,5,1,S1,k64_pair05_o1_S1,total_ms,103.5601925,ms
64,5,1,S1,k64_pair05_o1_S1,gas_flux_ms,0.32358398999999999,ms
64,5,1,S1,k64_pair05_o1_S1,eulerian_coupling_ms,0.098336000000000007,ms
64,5,1,S1,k64_pair05_o1_S1,injection_ms,0.03225599975,ms
64,5,1,S1,k64_pair05_o1_S1,bin_pre_ms,0.019455999099999999,ms
64,5,1,S1,k64_pair05_o1_S1,pressure_pre_ms,12.75238465,ms
64,5,1,S1,k64_pair05_o1_S1,collision_pool_ms,7.3461759099999995,ms
64,5,1,S1,k64_pair05_o1_S1,relax_ms,12.3883519,ms
64,5,1,S1,k64_pair05_o1_S1,track_ms,4.2792961599999995,ms
64,5,1,S1,k64_pair05_o1_S1,bin_post_ms,0.45824000200000004,ms
64,5,1,S1,k64_pair05_o1_S1,moments_ms,14.325248250000001,ms
64,5,1,S1,k64_pair05_o1_S1,pressure_post_ms,15.06201605,ms
64,5,1,S1,k64_pair05_o1_S1,compaction_ms,36.639743799999998,ms
64,5,1,S1,k64_pair05_o1_S1,boundary_ms,0.02510399935,ms
64,5,2,S2,k64_pair05_o2_S2,total_ms,84.91264344999999,ms
64,5,2,S2,k64_pair05_o2_S2,gas_flux_ms,0.38963200149999999,ms
64,5,2,S2,k64_pair05_o2_S2,eulerian_coupling_ms,0.098352000150000007,ms
64,5,2,S2,k64_pair05_o2_S2,injection_ms,0.031743999600000003,ms
64,5,2,S2,k64_pair05_o2_S2,bin_pre_ms,0.10700799899999999,ms
64,5,2,S2,k64_pair05_o2_S2,pressure_pre_ms,12.867968100000001,ms
64,5,2,S2,k64_pair05_o2_S2,collision_pool_ms,0.98303997499999995,ms
64,5,2,S2,k64_pair05_o2_S2,relax_ms,12.3939843,ms
64,5,2,S2,k64_pair05_o2_S2,track_ms,4.2977278249999999,ms
64,5,2,S2,k64_pair05_o2_S2,bin_post_ms,0.46796798699999997,ms
64,5,2,S2,k64_pair05_o2_S2,moments_ms,2.0403200350000001,ms
64,5,2,S2,k64_pair05_o2_S2,pressure_post_ms,15.044096,ms
64,5,2,S2,k64_pair05_o2_S2,compaction_ms,36.26854325,ms
64,5,2,S2,k64_pair05_o2_S2,boundary_ms,0.0255999994,ms
