schema_version,run_id,variant,backend_pid,step,simulation_time,dt,mode,timing_valid,status,error_stage,error_message,n_cells,particle_path,particle_count,particle_capacity,particle_utilisation,pretransport_particle_count,base_particle_count,injected_particle_count,removed_particle_count,injection_fraction,source_residual_mass,occupancy_sum,occupancy_nonempty,occupancy_min,occupancy_mean,occupancy_stddev,occupancy_cv,occupancy_p50,occupancy_p95,occupancy_p99,occupancy_max,occupancy_i2,occupancy_imax,heavy_threshold,heavy_tile_particles,heavy_cell_count,heavy_particle_count,heavy_cell_fraction,heavy_particle_fraction,heavy_task_count_estimate,occupancy_matches_count,bad_cells,bad_particles,bad_field_mask,first_bad_cell,first_bad_particle,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms
2,"q100_warmup","E1",656736,10,0.11500051000000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759248,858100,0.8848013052091831,759248,759229,19,0,2.5024761342802353e-05,4.7467964844144092e-10,759248,3046,0,99.901052631578949,197.39230161212993,1.9758780955000046,0,400,900,2300,4.9040942482767251,23.022780435378163,1024,1024,54,84100,0.0071052631578947369,0.11076749625945673,112,1,0,0,0x0000000000000000,-1,-1,10.7837439,0.467967987,0.160768002,0.0389119983,0.0788479969,1.89542401,0.607231975,1.96607995,1.09977603,0.0665600002,1.65580797,1.89542401,0.793600023,0.0317439996
2,"q100_warmup","E1",656736,20,0.11500101000000003,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759321,858100,0.88488637687915161,759321,759302,19,0,2.5022355499189408e-05,3.7055287277697936e-10,759321,3053,0,99.910657894736843,197.39252250032385,1.975690348353939,0,400,900,2200,4.9033523525789091,22.019672839286677,1024,1024,56,86300,0.0073684210526315788,0.11365417260947609,117,1,0,0,0x0000000000000000,-1,-1,10.8308477,0.497664005,0.160768002,0.0184320007,0.0798719972,1.89849603,0.603136003,2.03776002,1.10796797,0.0686080009,1.60051203,1.89647996,0.798720002,0.0317439996
2,"q100_warmup","E1",656736,30,0.11500151000000004,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759291,858100,0.8848514159188906,759291,759273,18,0,2.3706326033101934e-05,4.7719463899598986e-10,759291,3043,0,99.906710526315791,198.13541716189008,1.9832042924654243,0,400,900,2200,4.9330992656532846,22.020542848525796,1024,1024,62,92797,0.0081578947368421053,0.12221532982743112,129,1,0,0,0x0000000000000000,-1,-1,8.13158417,0.432128012,0.117760003,0.0184320007,0.0675840005,1.39059198,0.439296007,1.42848003,0.824320018,0.0552960001,1.15302396,1.36499202,0.791552007,0.0286720004
2,"q100_warmup","E1",656736,40,0.11500201000000006,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759462,858100,0.88505069339237852,759462,759447,15,0,1.9750823609344508e-05,4.396162587980598e-10,759462,3053,0,99.929210526315785,197.52638595070064,1.9766631289324876,0,400,900,2200,4.9071971252811721,22.015584716549348,1024,1024,62,92500,0.0081578947368421053,0.12179674559095781,129,1,0,0,0x0000000000000000,-1,-1,8.0281601,0.363519996,0.118784003,0.0143360002,0.0665600002,1.37113607,0.437247992,1.42335999,0.809984028,0.0552960001,1.15507197,1.37215996,0.792576015,0.0296960007
2,"q100_warmup","E1",656736,50,0.11500251000000007,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759632,858100,0.88524880550052443,759632,759614,18,0,2.3695684226046297e-05,5.0699012973645466e-10,759632,3048,0,99.951578947368418,197.60805511131207,1.9770378536527842,0,400,900,2300,4.9086786747760076,23.011142237293846,1024,1024,65,95900,0.008552631578947369,0.12624533984876887,135,1,0,0,0x0000000000000000,-1,-1,8.2114563,0.376928002,0.118784003,0.0153599996,0.0655359998,1.36601603,0.438271999,1.43564796,0.807936013,0.0563200004,1.41619205,1.36499202,0.694271982,0.027648
2,"q100_warmup","E1",656736,60,0.11500301000000009,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759705,858100,0.88533387717049294,759705,759687,18,0,2.3693407309416153e-05,4.2403748853200986e-10,759705,3055,0,99.961184210526312,198.18142855705082,1.9825838411404246,0,400,900,2300,4.9306386871511201,23.008931098255243,1024,1024,64,95402,0.0084210526315789472,0.12557769134071778,136,1,0,0,0x0000000000000000,-1,-1,8.20223999,0.391167998,0.154816002,0.0376639999,0.142335996,1.38924801,0.435200006,1.43155205,0.827391982,0.0511999987,1.22880006,1.36396801,0.696319997,0.0266239997
2,"q100_warmup","E1",656736,70,0.1150035100000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759676,858100,0.88530008157557394,759776,759758,18,100,2.3691193193783431e-05,4.3983599368181133e-10,759676,3055,0,99.957368421052635,197.91741106734676,1.9800182237056789,0,400,900,2300,4.9204721662065918,23.009809445079217,1024,1024,58,88402,0.0076315789473684207,0.11636803058145841,124,1,0,0,0x0000000000000000,-1,-1,7.98515177,0.340992004,0.118784003,0.0143360002,0.0624639988,1.37215996,0.440319985,1.48377597,0.820223987,0.0542719997,1.16121602,1.37215996,0.692224026,0.027648
2,"q100_warmup","E1",656736,80,0.11500401000000011,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759747,858100,0.88538282251485845,759747,759730,17,0,2.2375869861940882e-05,4.5800219599060387e-10,759747,3056,0,99.966710526315794,197.91730482629779,1.9798321239568741,0,400,900,2500,4.9197352390515876,25.008325139816282,1024,1024,58,88797,0.0076315789473684207,0.11687706565475085,122,1,0,0,0x0000000000000000,-1,-1,7.95443201,0.340992004,0.118784003,0.0143360002,0.0645119995,1.37728,0.440319985,1.43667197,0.812031984,0.0532479994,1.16121602,1.378304,0.698368013,0.0348160006
2,"q100_warmup","E1",656736,90,0.11500451000000013,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759719,858100,0.88535019228528145,759719,759702,17,0,2.2376694541007925e-05,4.3036435595132736e-10,759719,3059,0,99.963026315789477,197.89585665272301,1.979690531052527,0,400,900,2700,4.919174598739037,27.009986587146038,1024,1024,58,88503,0.0076315789473684207,0.11649438805663673,121,1,0,0,0x0000000000000000,-1,-1,8.22579193,0.481279999,0.117760003,0.0143360002,0.0634879991,1.37728,0.441343993,1.43769598,0.820223987,0.0532479994,1.299456,1.378304,0.694271982,0.0266239997
2,"q100_warmup","E1",656736,100,0.11500501000000014,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,759788,858100,0.88543060249388184,759888,759871,17,100,2.2371717937380244e-05,5.5754754386510533e-10,759788,3065,0,99.9721052631579,197.39676985249642,1.9745184852603261,0,400,900,2700,4.8987232486347336,27.007533680447704,1024,1024,57,86400,0.0074999999999999997,0.1137159312860956,119,1,0,0,0x0000000000000000,-1,-1,8.10700798,0.342016011,0.118784003,0.0133119998,0.152575999,1.40595198,0.442368001,1.42233598,0.831488013,0.0522239991,1.19910395,1.378304,0.694271982,0.027648
