schema_version,run_id,variant,backend_pid,step,simulation_time,dt,mode,timing_valid,status,error_stage,error_message,n_cells,particle_path,particle_count,particle_capacity,particle_utilisation,pretransport_particle_count,base_particle_count,injected_particle_count,removed_particle_count,injection_fraction,source_residual_mass,occupancy_sum,occupancy_nonempty,occupancy_min,occupancy_mean,occupancy_stddev,occupancy_cv,occupancy_p50,occupancy_p95,occupancy_p99,occupancy_max,occupancy_i2,occupancy_imax,heavy_threshold,heavy_tile_particles,heavy_cell_count,heavy_particle_count,heavy_cell_fraction,heavy_particle_fraction,heavy_task_count_estimate,occupancy_matches_count,bad_cells,bad_particles,bad_field_mask,first_bad_cell,first_bad_particle,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms
2,"q500_r4","S1",688461,10,0.11500051000000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796279,3980025,0.95383295331059481,3796279,3796192,87,0,2.2917177583628599e-05,8.4735080380378798e-11,3796279,3046,0,499.5103947368421,986.96638768413243,1.9758675656871918,0,2000,4500,11500,4.9040526371346287,23.022543917346432,1024,1024,970,2351059,0.12763157894736843,0.61930616796078475,2692,1,0,0,0x0000000000000000,-1,-1,23.6175365,0.378879994,0.132095993,0.035840001,0.0266239997,2.07564807,0.749567986,7.65747213,4.17894411,0.330751985,2.31219196,2.08281589,3.60550404,0.027648
2,"q500_r4","S1",688461,20,0.11500101000000003,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796627,3980025,0.95392038994729933,3796628,3796541,87,1,2.2915070952434635e-05,9.0779031201300049e-11,3796627,3054,0,499.55618421052634,986.96609884250176,1.9756858788611611,0,2000,4500,11000,4.9033346919313994,22.019545243712379,1024,1024,956,2332880,0.12578947368421053,0.61446120464296339,2665,1,0,0,0x0000000000000000,-1,-1,22.8864002,0.441343993,0.124927998,0.0307199992,0.0593920015,1.98451197,0.726015985,7.30726385,4.06323195,0.328704,2.19955206,1.99782395,3.57068801,0.0255999994
2,"q500_r4","S1",688461,30,0.11500151000000004,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796496,3980025,0.95388747558118359,3796496,3796408,88,0,2.3179268462287329e-05,9.7608884079751289e-11,3796496,3044,0,499.53894736842108,990.69161822964406,1.9832119666516952,0,2000,4500,11000,4.9331297046704856,22.020305039172964,1024,1024,953,2334722,0.12539473684210525,0.61496759116827726,2663,1,0,0,0x0000000000000000,-1,-1,23.1198406,0.423936009,0.129023999,0.0348160006,0.0245760009,2.003968,0.730112016,7.40147209,4.17791986,0.327679992,2.21183991,2.00089598,3.60448003,0.0255999994
2,"q500_r4","S1",688461,40,0.11500201000000006,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3797344,3980025,0.95410053956947505,3797344,3797260,84,0,2.2120724379987697e-05,1.2020618858758045e-10,3797344,3057,0,499.65052631578948,987.63081757077248,1.9766432047077829,0,2000,4500,11000,4.9071183587174536,22.01538759722585,1024,1024,945,2322531,0.12434210526315789,0.61161985851163336,2637,1,0,0,0x0000000000000000,-1,-1,23.1915512,0.396288007,0.129023999,0.0348160006,0.0255999994,2.03161597,0.743423998,7.48441601,4.11955214,0.331775993,2.25587201,2.03776002,3.54918408,0.0266239997
2,"q500_r4","S1",688461,50,0.11500251000000007,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798201,3980025,0.95431586485009512,3798201,3798115,86,0,2.2642298288057951e-05,9.7704062909542729e-11,3798201,3053,0,499.76328947368421,988.02994528704255,1.9769958420266656,0,2000,4500,11500,4.908512559390724,23.010893841584476,1024,1024,941,2312351,0.12381578947368421,0.60880164056615227,2616,1,0,0,0x0000000000000000,-1,-1,24.1049595,0.414719999,0.132095993,0.0317439996,0.0255999994,2.09100795,0.756735981,7.7465601,4.45030403,0.332800001,2.34291196,2.11455989,3.61472011,0.0266239997
2,"q500_r4","S1",688461,60,0.11500301000000009,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798551,3980025,0.95440380399620606,3798552,3798467,85,1,2.2376947847495571e-05,1.048696500248652e-10,3798551,3062,0,499.80934210526317,990.88835572832738,1.9825326824716287,0,2000,4500,11500,4.9304358370681518,23.008773608673412,1024,1024,945,2317703,0.12434210526315789,0.61015450365152402,2639,1,0,0,0x0000000000000000,-1,-1,23.7783031,0.455680013,0.132095993,0.0317439996,0.0808959976,2.08895993,0.753664017,7.71891212,4.22195196,0.333824009,2.29683208,2.06848001,3.54816008,0.0266239997
2,"q500_r4","S1",688461,70,0.1150035100000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798433,3980025,0.95437415594123154,3798933,3798848,85,500,2.2374703633888777e-05,9.0770529324325785e-11,3798433,3068,0,499.79381578947368,989.5832155581395,1.9799829135440483,0,2000,4500,11501,4.9203323379263786,23.011489211472206,1024,1024,930,2299528,0.12236842105263158,0.60538859050561111,2607,1,0,0,0x0000000000000000,-1,-1,23.4516487,0.450560004,0.130048007,0.0317439996,0.0799999982,2.02854395,0.737280011,7.48339176,4.22707176,0.330751985,2.254848,2.034688,3.6136961,0.0266239997
2,"q500_r4","S1",688461,80,0.11500401000000011,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798787,3980025,0.95446310010615509,3798788,3798699,89,1,2.3428525098004944e-05,7.9021067637155982e-11,3798787,3071,0,499.84039473684209,989.56878842562537,1.979769540128139,0,2000,4500,12501,4.9194874320191824,25.009983449980218,1024,1024,951,2322935,0.12513157894736843,0.61149387949363831,2655,1,0,0,0x0000000000000000,-1,-1,23.2867832,0.438271999,0.128000006,0.0348160006,0.121855997,2.02444792,0.740351975,7.41273594,4.17484808,0.331775993,2.23852801,2.02140808,3.569664,0.0255999994
2,"q500_r4","S1",688461,90,0.11500451000000013,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798640,3980025,0.95442616566478855,3798641,3798557,84,1,2.2113171526343239e-05,1.0145160745909492e-10,3798640,3076,0,499.82105263157894,989.43200908875917,1.9795724967553046,0,2000,4500,13499,4.9187072699100289,27.007665901480529,1024,1024,971,2349259,0.12776315789473683,0.61844739169808138,2695,1,0,0,0x0000000000000000,-1,-1,23.9339523,0.417791992,0.134143993,0.035840001,0.0255999994,2.09920001,0.761856019,7.68716812,4.29055977,0.333824009,2.34294391,2.11763191,3.63417602,0.0266239997
2,"q500_r4","S1",688461,100,0.11500501000000014,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799003,3980025,0.95451737112204071,3799494,3799409,85,491,2.2371399981155384e-05,1.0868491842886757e-10,3799003,3085,0,499.86881578947367,986.95103996637181,1.9744201054182968,0,2000,4502,13500,4.8983347526799985,27.007085806460275,1024,1024,955,2332058,0.12565789473684211,0.61386053130255491,2654,1,0,0,0x0000000000000000,-1,-1,23.9175682,0.414719999,0.13312,0.0317439996,0.0255999994,2.09920001,0.760832012,7.67385578,4.34278393,0.334847987,2.3296001,2.10636806,3.6136961,0.0266239997
2,"q500_r4","S1",688461,110,0.11500551000000016,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798860,3980025,0.95448144169948679,3798860,3798773,87,0,2.2901607324302553e-05,8.3241694582438572e-11,3798860,3098,0,499.85000000000002,985.50611529785726,1.9716037117092271,0,2000,4500,13500,4.8872211960256022,27.00810243072922,1024,1024,950,2329911,0.125,0.61331846922497801,2652,1,0,0,0x0000000000000000,-1,-1,23.0973434,0.403456002,0.126975998,0.0348160006,0.0246079993,2.01830411,0.740351975,7.36460781,4.15129614,0.331775993,2.22720003,2.02751994,3.59526396,0.0266239997
2,"q500_r4","S1",688461,120,0.11500601000000017,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799214,3980025,0.95457038586441045,3799214,3799127,87,0,2.2899473417396335e-05,1.0529763818970015e-10,3799214,3100,0,499.89657894736843,983.57053828272535,1.9675480483459771,0,2000,4500,12501,4.8712453225500632,25.007172536214071,1024,1024,947,2326241,0.12460526315789473,0.61229533266617775,2648,1,0,0,0x0000000000000000,-1,-1,23.4670086,0.539647996,0.130048007,0.0348160006,0.0266239997,2.04390407,0.755711973,7.44038391,4.24652815,0.332800001,2.22822404,2.03161597,3.60755205,0.0267840009
2,"q500_r4","S1",688461,130,0.11500651000000019,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799574,3980025,0.95466083755755304,3799578,3799490,88,4,2.3160466767625248e-05,9.385571698470856e-11,3799574,3104,0,499.94394736842105,982.5949269878779,1.9654101868019604,0,2000,4500,12000,4.8628372023849167,24.002690827971769,1024,1024,943,2319422,0.12407894736842105,0.61044264435960449,2638,1,0,0,0x0000000000000000,-1,-1,23.8315525,0.470016003,0.131072,0.035840001,0.024704,2.10841608,0.751616001,7.60422421,4.27008009,0.332800001,2.32857609,2.11055994,3.60960007,0.0266559999
2,"q500_r4","S1",688461,140,0.1150070100000002,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799425,3980025,0.95462340060678008,3799426,3799341,85,1,2.2371800371950922e-05,1.0022025378747419e-10,3799425,3097,0,499.92434210526318,979.05670844687563,1.9584097552119741,0,2000,4501,11497,4.8353687693094241,22.997479881824223,1024,1024,939,2305260,0.12355263157894737,0.60673917763872165,2626,1,0,0,0x0000000000000000,-1,-1,23.5233288,0.401407987,0.130048007,0.0307199992,0.0245760009,2.05414391,0.746496022,7.49772787,4.27622414,0.333824009,2.29785609,2.09100795,3.59014392,0.0266239997
2,"q500_r4","S1",688461,150,0.11500751000000022,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799785,3980025,0.95471385229992278,3799785,3799699,86,0,2.2632859490734345e-05,1.0328935628167553e-10,3799785,3077,0,499.9717105263158,981.28184594100685,1.9626747379527136,0,2000,4500,11002,4.8520921269977535,22.005245033600584,1024,1024,940,2314024,0.12368421052631579,0.60898814011845404,2626,1,0,0,0x0000000000000000,-1,-1,23.0901756,0.368640006,0.129023999,0.0348160006,0.0255999994,2.02854395,0.738304019,7.34719992,4.24140787,0.330751985,2.22822404,2.02547193,3.54713607,0.027648
2,"q500_r4","S1",688461,160,0.11500801000000023,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3800144,3980025,0.95480405273836222,3800145,3800060,85,1,2.236756755334336e-05,1.1114656254202976e-10,3800144,3079,0,500.01894736842104,982.61465805265937,1.9651548470795348,0,2000,4500,11001,4.8618335730001885,22.00116627159392,1024,1024,948,2323429,0.12473684210526316,0.61140551515942554,2644,1,0,0,0x0000000000000000,-1,-1,23.5315208,0.376832008,0.131072,0.0317439996,0.0255999994,2.05926394,0.751616001,7.48543978,4.3704319,0.332800001,2.25587201,2.05107188,3.60960007,0.0266239997
2,"q500_r4","S1",688461,170,0.11500851000000024,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799502,3980025,0.9546427472189245,3799502,3799414,88,0,2.3160930037673358e-05,8.9962380655007695e-11,3799502,3079,0,499.9344736842105,984.18224145252316,1.9686224760611197,0,2000,4500,10500,4.8754744532530125,21.002752465981068,1024,1024,951,2330252,0.12513157894736843,0.61330458570623203,2648,1,0,0,0x0000000000000000,-1,-1,23.8817272,0.381951988,0.134143993,0.035840001,0.0255999994,2.09715199,0.758783996,7.68512011,4.36428785,0.332800001,2.3296001,2.10739207,3.57785606,0.027648
2,"q500_r4","S1",688461,180,0.11500901000000026,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3800364,3980025,0.95485932877306046,3800364,3800275,89,0,2.341880935615641e-05,7.3341310321753415e-11,3800364,3085,0,500.04789473684212,984.61507831382323,1.9690415431745634,0,2000,4500,11000,4.8771245987472662,21.997892833423325,1024,1024,952,2335559,0.12526315789473685,0.61456192091073381,2663,1,0,0,0x0000000000000000,-1,-1,23.5345917,0.373760015,0.130048007,0.0348160006,0.0255999994,2.05107212,0.746496022,7.48134422,4.29977608,0.331775993,2.28966403,2.10636806,3.61267209,0.027648
2,"q500_r4","S1",688461,190,0.11500951000000027,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3801209,3980025,0.95507163899724246,3801209,3801124,85,0,2.2361306626391763e-05,1.2376837639313459e-10,3801209,3090,0,500.15907894736841,986.66612445206454,1.9727046173561333,0,2000,4500,11000,4.8915635073382084,21.993002752545308,1024,1024,962,2346882,0.12657894736842104,0.61740409432893584,2670,1,0,0,0x0000000000000000,-1,-1,23.6359673,0.556032002,0.188416004,0.0348160006,0.143360004,2.066432,0.744448006,7.44243193,4.15744019,0.333824009,2.25689602,2.04902411,3.61164808,0.0266239997
2,"q500_r4","S1",688461,200,0.11501001000000029,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3801070,3980025,0.95503671459350126,3801070,3800984,86,0,2.262520816506931e-05,1.0274763027047176e-10,3801070,3095,0,500.14078947368421,988.36016510571574,1.976163884065129,0,2000,4501,10504,4.9052236966833771,21.002086254659872,1024,1024,948,2331137,0.12473684210526316,0.61328441728250205,2655,1,0,0,0x0000000000000000,-1,-1,23.2939529,0.369664013,0.128000006,0.0307199992,0.0255999994,2.03776002,0.750591993,7.38303995,4.25369596,0.332800001,2.25587201,2.05516791,3.62086391,0.0266239997
