multiplier,particle_count_initial,state,metric,median,q1,q3,ci95_low,ci95_high
100,758100,S1,pressure_pre_ms,1.37932801,1.37932801,1.38035202,1.378784,1.3832480300000003
100,758100,S1,collision_pool_ms,0.446464002,0.446464002,0.446464002,0.445439994,0.446976006
100,758100,S1,relax_ms,1.428992035,1.42899203,1.42900801,1.4289920299999999,1.431040045
100,758100,S1,track_ms,0.82329601,0.8217599984999999,0.825343996,0.821247995,0.826880008
100,758100,S1,bin_post_ms,0.0532479994,0.0532479994,0.05375999955,0.0532479994,0.0542719997
100,758100,S1,moments_ms,1.161728025,1.16121602,1.172480045,1.16121602,1.175040005
100,758100,S1,pressure_post_ms,1.38753599,1.3875199550000001,1.3880319600000002,1.385472,1.38803196
100,758100,S1,compaction_ms,0.6999040245,0.699392021,0.700416028,0.6993920209999999,0.700416028
100,758100,S1,boundary_ms,0.027648,0.027135999850000002,0.027648,0.026768000800000004,0.027648
100,758100,S1,particle_count,759775.5,759775.5,759775.5,759775.5,759775.5
100,758100,S1,base_particle_count,759786.5,759786.5,759786.5,759786.5,759786.5
100,758100,S1,injected_particle_count,17.5,17.5,17.5,17.5,17.5
100,758100,S1,removed_particle_count,0.0,0.0,0.0,0.0,0.0
100,758100,S1,injection_fraction,2.3027118984784416e-05,2.3027118984784416e-05,2.3027118984784416e-05,2.3027118984784416e-05,2.3027118984784416e-05
100,758100,S1,occupancy_cv,1.9751044168071326,1.9751044168071326,1.9751044168071326,1.9751044168071323,1.9751044168071323
100,758100,S1,occupancy_i2,4.901037800606821,4.901037800606821,4.901037800606821,4.901037800606821,4.901037800606821
100,758100,S1,occupancy_p99,900.0,900.0,900.0,900.0,900.0
100,758100,S1,occupancy_max,2300.0,2300.0,2300.0,2300.0,2300.0
100,758100,S1,heavy_cell_fraction,0.007631578947368421,0.007631578947368421,0.007631578947368421,0.0076315789473684215,0.0076315789473684215
100,758100,S1,heavy_particle_fraction,0.1148098180839115,0.1148098180839115,0.1148098180839115,0.11480981808391148,0.11480981808391148
100,758100,S1,heavy_task_count_estimate,119.0,119.0,119.0,119.0,119.0
500,3790500,L0,total_ms,37.107711800000004,37.09235195,37.1773434,37.05958364999999,37.23878285
500,3790500,L0,gas_flux_ms,0.3814399985,0.37376,0.41625601050000005,0.3609760105,0.42496000249999993
500,3790500,L0,eulerian_coupling_ms,0.119808003,0.119808003,0.119808003,0.11929600300000001,0.12032000350000001
500,3790500,L0,injection_ms,0.0327679999,0.0327679999,0.0327679999,0.0317439996,0.0327679999
500,3790500,L0,bin_pre_ms,0.0,0.0,0.0,0.0,0.0
500,3790500,L0,pressure_pre_ms,5.652479885,5.62124777,5.6545279,5.6099839199999995,5.65657592
500,3790500,L0,collision_pool_ms,9.114111900000001,9.114111900000001,9.114623545,9.111552239999998,9.164800164999999
500,3790500,L0,relax_ms,6.882303955,6.845952035,6.9232800050000005,6.838272095000001,6.92479992
500,3790500,L0,track_ms,3.20460808,3.19846404,3.21945596,3.181568025,3.220479965
500,3790500,L0,bin_post_ms,0.0,0.0,0.0,0.0,0.0
500,3790500,L0,moments_ms,2.18420804,2.18265593,2.191359995,2.1780480100000004,2.19545603
500,3790500,L0,pressure_post_ms,5.688832045,5.64275217,5.7077760699999995,5.623808145,5.710848095000001
500,3790500,L0,compaction_ms,3.77343988,3.76524806,3.775488015,3.7611520250000003,3.7770239099999996
500,3790500,L0,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0255999994,0.0266239997
500,3790500,L0,particle_count,3798931.5,3798931.5,3798931.5,3798931.5,3798931.5
500,3790500,L0,base_particle_count,3798986.5,3798986.5,3798986.5,3798986.5,3798986.5
500,3790500,L0,injected_particle_count,86.0,86.0,86.0,86.0,86.0
500,3790500,L0,removed_particle_count,0.0,0.0,0.0,0.0,0.0
500,3790500,L0,injection_fraction,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05
500,3790500,L0,occupancy_cv,1.9750529265297534,1.9750529265297534,1.9750529917396682,1.9750529265297534,1.9750529917396684
500,3790500,L0,occupancy_i2,4.900834463222398,4.900834463222398,4.900834720725923,4.900834463222397,4.900834720725923
500,3790500,L0,occupancy_p99,4500.0,4500.0,4500.0,4500.0,4500.0
500,3790500,L0,occupancy_max,11498.5,11498.5,11498.5,11498.5,11498.5
500,3790500,L0,heavy_cell_fraction,0.12486842105263157,0.12486842105263157,0.12486842105263157,0.12486842105263159,0.12486842105263159
500,3790500,L0,heavy_particle_fraction,0.6127904308281651,0.6127902992862572,0.6127906939119809,0.6127902992219267,0.612790825453889
500,3790500,L0,heavy_task_count_estimate,2650.0,2650.0,2650.0,2650.0,2650.0
500,3790500,L1,total_ms,24.8478718,24.811488150000002,24.87910365,24.72243215,24.916992200000003
500,3790500,L1,gas_flux_ms,0.413696006,0.392703995,0.421391994,0.38092801,0.422432005
500,3790500,L1,eulerian_coupling_ms,0.129023999,0.1285120025,0.129023999,0.1285120025,0.13004800700000002
500,3790500,L1,injection_ms,0.03430400045,0.03430400045,0.0348160006,0.03430400045,0.0348160006
500,3790500,L1,bin_pre_ms,0.9031679930000001,0.9011199775000001,0.906239986,0.900608003,0.9128960070000002
500,3790500,L1,pressure_pre_ms,2.043392065,2.039808035,2.04543996,2.0321279750000003,2.0459520849999997
500,3790500,L1,collision_pool_ms,0.781327993,0.781311989,0.7828480005,0.780287981,0.786432028
500,3790500,L1,relax_ms,7.456768035,7.438335895,7.473151919999999,7.416320085,7.512063984999999
500,3790500,L1,track_ms,4.229631899999999,4.20607996,4.2352638250000005,4.19174409,4.246527915
500,3790500,L1,bin_post_ms,0.8985600174999999,0.8959999975,0.904191971,0.893999994,0.919583976
500,3790500,L1,moments_ms,2.25587201,2.255360005,2.256384015,2.2543359999999995,2.269695995
500,3790500,L1,pressure_post_ms,2.034687995,2.03417599,2.039327975,2.0296159950000003,2.0480001
500,3790500,L1,compaction_ms,3.597311975,3.594751955,3.59935999,3.5911679249999997,3.6008959999999997
500,3790500,L1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
500,3790500,L1,particle_count,3798931.5,3798931.5,3798931.5,3798931.5,3798931.5
500,3790500,L1,base_particle_count,3798987.5,3798987.5,3798987.5,3798987.5,3798987.5
500,3790500,L1,injected_particle_count,86.0,86.0,86.0,86.0,86.0
500,3790500,L1,removed_particle_count,0.0,0.0,0.0,0.0,0.0
500,3790500,L1,injection_fraction,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05
500,3790500,L1,occupancy_cv,1.9750529921397288,1.9750529269298143,1.975053060416772,1.975052926929814,1.9750530604167722
500,3790500,L1,occupancy_i2,4.900834722305699,4.900834464802174,4.900834991920842,4.900834464802174,4.900834991920843
500,3790500,L1,occupancy_p99,4500.0,4500.0,4500.0,4500.0,4500.0
500,3790500,L1,occupancy_max,11498.5,11498.5,11498.5,11498.5,11498.5
500,3790500,L1,heavy_cell_fraction,0.12486842105263157,0.12486842105263157,0.12486842105263157,0.12486842105263159,0.12486842105263159
500,3790500,L1,heavy_particle_fraction,0.6127904012062328,0.612790006580509,0.6127904012062328,0.6127900065162477,0.6127905327481408
500,3790500,L1,heavy_task_count_estimate,2650.0,2650.0,2650.0,2650.0,2650.0
500,3790500,E1,total_ms,23.7491207,23.711232199999998,23.7798395,23.696895599999998,23.89094445
500,3790500,E1,gas_flux_ms,0.400383994,0.3983359935,0.40243199500000004,0.382975996,0.41779200699999997
500,3790500,E1,eulerian_coupling_ms,0.129536003,0.129023999,0.129536003,0.128000006,0.13004800700000002
500,3790500,E1,injection_ms,0.0348160006,0.0348160006,0.0348160006,0.0348160006,0.0348160006
500,3790500,E1,bin_pre_ms,0.347135991,0.347135991,0.348159999,0.347135991,0.348159999
500,3790500,E1,pressure_pre_ms,2.0413440449999998,2.037248015,2.04441607,2.0367360099999994,2.056703925
500,3790500,E1,collision_pool_ms,0.7802879810000001,0.779263973,0.7813600005,0.778751999,0.784896016
500,3790500,E1,relax_ms,7.482879875,7.47929597,7.483903885,7.4629118450000025,7.501312014999999
500,3790500,E1,track_ms,4.248064045,4.228096005,4.257791995,4.2209279550000005,4.264959814999999
500,3790500,E1,bin_post_ms,0.332800001,0.332800001,0.332800001,0.331775993,0.33280000099999996
500,3790500,E1,moments_ms,2.255360005,2.2548799500000003,2.264063955,2.254863975,2.2686719900000005
500,3790500,E1,pressure_post_ms,2.04185605,2.0357120049999997,2.043392065,2.0341759900000005,2.0459520849999997
500,3790500,E1,compaction_ms,3.601920005,3.600896,3.60196805,3.598384025,3.60243201
500,3790500,E1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
500,3790500,E1,particle_count,3798931.5,3798931.5,3798931.5,3798931.5,3798931.5
500,3790500,E1,base_particle_count,3798987.5,3798987.5,3798987.5,3798987.5,3798987.5
500,3790500,E1,injected_particle_count,86.0,86.0,86.0,86.0,86.0
500,3790500,E1,removed_particle_count,0.0,0.0,0.0,0.0,0.0
500,3790500,E1,injection_fraction,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05
500,3790500,E1,occupancy_cv,1.9750529921397288,1.9750529921397288,1.9750530586831754,1.975052926929814,1.9750530586831754
500,3790500,E1,occupancy_i2,4.900834722305699,4.900834722305699,4.900834985075145,4.900834464802174,4.900834985075145
500,3790500,E1,occupancy_p99,4500.0,4500.0,4500.0,4500.0,4500.0
500,3790500,E1,occupancy_max,11498.5,11498.5,11498.5,11498.5,11498.5
500,3790500,E1,heavy_cell_fraction,0.12486842105263157,0.12486842105263157,0.12486842105263157,0.12486842105263159,0.12486842105263159
500,3790500,E1,heavy_particle_fraction,0.6127904012062328,0.6127901380581557,0.6127904012704939,0.6127900064519867,0.6127907958962178
500,3790500,E1,heavy_task_count_estimate,2650.0,2650.0,2650.0,2650.0,2650.0
500,3790500,S1,total_ms,23.48851205,23.3912325,23.5274248,23.3062401,23.531007799999998
500,3790500,S1,gas_flux_ms,0.414719999,0.39731200050000004,0.41881599999999997,0.38451199250000007,0.45312000799999996
500,3790500,S1,eulerian_coupling_ms,0.129536003,0.129023999,0.130048007,0.1285120025,0.13056000350000002
500,3790500,S1,injection_ms,0.0337920003,0.0337920003,0.03430400045,0.0337920003,0.0348160006
500,3790500,S1,bin_pre_ms,0.0255999994,0.0255999994,0.0266239997,0.0255999994,0.06707200035000001
500,3790500,S1,pressure_pre_ms,2.052608015,2.04799998,2.052608015,2.0382720250000004,2.060783985
500,3790500,S1,collision_pool_ms,0.745472014,0.74496001,0.7480320039999999,0.7429120245,0.7505919930000001
500,3790500,S1,relax_ms,7.47929597,7.478783845000001,7.483903885,7.424000025,7.490559814999999
500,3790500,S1,track_ms,4.24396801,4.217855935,4.244992014999999,4.18918395,4.251136064999999
500,3790500,S1,bin_post_ms,0.332287997,0.332287997,0.332800001,0.331775993,0.33280000099999996
500,3790500,S1,moments_ms,2.256384015,2.255360005,2.26764798,2.2415360199999994,2.28454399
500,3790500,S1,pressure_post_ms,2.053119895,2.051072,2.06131196,2.048560025,2.0613119600000003
500,3790500,S1,compaction_ms,3.606528045,3.604480025,3.61062407,3.601408004999999,3.612160085
500,3790500,S1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
500,3790500,S1,particle_count,3798931.5,3798931.5,3798931.5,3798931.5,3798931.5
500,3790500,S1,base_particle_count,3798987.5,3798987.5,3798987.5,3798987.5,3798987.5
500,3790500,S1,injected_particle_count,86.0,86.0,86.0,86.0,86.0
500,3790500,S1,removed_particle_count,0.0,0.0,0.0,0.0,0.0
500,3790500,S1,injection_fraction,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05,2.263757888939615e-05
500,3790500,S1,occupancy_cv,1.9750529921397288,1.9750529921397288,1.9750529921397288,1.975052992139729,1.9750530586831754
500,3790500,S1,occupancy_i2,4.900834722305699,4.900834722305699,4.900834722305699,4.9008347223057,4.900834985075145
500,3790500,S1,occupancy_p99,4500.0,4500.0,4500.0,4500.0,4500.0
500,3790500,S1,occupancy_max,11498.5,11498.5,11498.5,11498.5,11498.5
500,3790500,S1,heavy_cell_fraction,0.12486842105263157,0.12486842105263157,0.12486842105263157,0.12486842105263159,0.12486842105263159
500,3790500,S1,heavy_particle_fraction,0.6127905327481407,0.6127905326838796,0.6127907958319565,0.6127898749743398,0.6127910589800336
500,3790500,S1,heavy_task_count_estimate,2650.0,2650.0,2650.0,2650.0,2650.0
1000,7581000,L0,total_ms,74.9132805,74.8718109,75.05561449999999,74.81139375000001,75.46726609999999
1000,7581000,L0,gas_flux_ms,0.415232003,0.385023996,0.4265440105,0.378879994,0.435199991
1000,7581000,L0,eulerian_coupling_ms,0.125952005,0.122879997,0.1285120025,0.12032000350000001,0.129023999
1000,7581000,L0,injection_ms,0.0532479994,0.0522239991,0.05375999955,0.052223999099999995,0.0553120002
1000,7581000,L0,bin_pre_ms,0.0,0.0,0.0,0.0,0.0
1000,7581000,L0,pressure_pre_ms,11.77753595,11.76217605,11.91782375,11.741183750000001,12.069376000000002
1000,7581000,L0,collision_pool_ms,19.2885761,19.28500845,19.3295355,19.26604845,19.4145279
1000,7581000,L0,relax_ms,13.92748785,13.909503950000001,13.9581442,13.8536959,14.0037117
1000,7581000,L0,track_ms,6.360575915,6.33139205,6.366719965,6.322175979999999,6.37952018
1000,7581000,L0,bin_post_ms,0.0,0.0,0.0,0.0,0.0
1000,7581000,L0,moments_ms,4.275712015,4.267024040000001,4.27776003,4.263935805000001,4.2783041
1000,7581000,L0,pressure_post_ms,11.1052799,11.101696050000001,11.159040000000001,11.0807042,11.184639950000001
1000,7581000,L0,compaction_ms,7.435263875,7.429120060000001,7.435775995,7.42912006,7.4506239899999995
1000,7581000,L0,boundary_ms,0.0255999994,0.0255999994,0.02612799965,0.0255999994,0.0266239997
1000,7581000,L0,particle_count,7597874.0,7597874.0,7597874.0,7597874.0,7597874.0
1000,7581000,L0,base_particle_count,7597991.0,7597991.0,7597991.0,7597991.0,7597991.0
1000,7581000,L0,injected_particle_count,172.0,172.0,172.0,172.0,172.0
1000,7581000,L0,removed_particle_count,1.5,1.5,1.5,1.0,1.5
1000,7581000,L0,injection_fraction,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634308468395027e-05
1000,7581000,L0,occupancy_cv,1.9750419802087247,1.9750419155986139,1.9750419802087247,1.9750418833935726,1.9750419802087247
1000,7581000,L0,occupancy_i2,4.900791229878699,4.900790974745712,4.900791229878699,4.90079084757416,4.900791229878699
1000,7581000,L0,occupancy_p99,9000.0,9000.0,9000.0,9000.0,9000.0
1000,7581000,L0,occupancy_max,22995.5,22995.5,22995.5,22995.5,22995.5
1000,7581000,L0,heavy_cell_fraction,0.23651315789473684,0.23651315789473684,0.23651315789473684,0.23651315789473687,0.23651315789473687
1000,7581000,L0,heavy_particle_fraction,0.8344335866385977,0.8344335866385977,0.8344335866385977,0.8344335757427299,0.8344335866385977
1000,7581000,L0,heavy_task_count_estimate,6346.5,6346.5,6346.5,6346.5,6346.5
1000,7581000,L1,total_ms,46.8469772,46.8106251,46.9657612,46.771200150000006,46.968318950000004
1000,7581000,L1,gas_flux_ms,0.40908800050000005,0.408624008,0.442368001,0.3957760035,0.442880005
1000,7581000,L1,eulerian_coupling_ms,0.1305600035,0.130048007,0.131072,0.13004800700000002,0.13107200000000002
1000,7581000,L1,injection_ms,0.0563200004,0.0563200004,0.0563200004,0.05632000039999999,0.05632000039999999
1000,7581000,L1,bin_pre_ms,1.8155519949999999,1.814015985,1.82123202,1.8088960100000002,1.825792015
1000,7581000,L1,pressure_pre_ms,3.009024025,3.00083196,3.00953603,2.99571204,3.0131200550000004
1000,7581000,L1,collision_pool_ms,1.32812798,1.32505596,1.3291519900000002,1.3240319500000002,1.3311999999999997
1000,7581000,L1,relax_ms,15.5335679,15.519743949999999,15.5566082,15.492607599999996,15.55766395
1000,7581000,L1,track_ms,8.8975358,8.793087960000001,8.920063970000001,8.756735805000002,8.933887955
1000,7581000,L1,bin_post_ms,1.846783995,1.846272055,1.8488319500000001,1.831936,1.8565120099999999
1000,7581000,L1,moments_ms,3.633664015,3.615743995,3.63827205,3.5932159399999994,3.6556799399999997
1000,7581000,L1,pressure_post_ms,3.0192641,3.014144065,3.0269439250000003,3.01363206,3.0305279499999997
1000,7581000,L1,compaction_ms,7.1101441350000005,7.1050241,7.11679983,7.10502386,7.13472009
1000,7581000,L1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
1000,7581000,L1,particle_count,7597875.5,7597875.5,7597875.5,7597875.5,7597875.5
1000,7581000,L1,base_particle_count,7597992.0,7597992.0,7597992.0,7597992.0,7597992.0
1000,7581000,L1,injected_particle_count,172.0,172.0,172.0,172.0,172.0
1000,7581000,L1,removed_particle_count,1.0,1.0,1.0,1.0,1.0
1000,7581000,L1,injection_fraction,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05
1000,7581000,L1,occupancy_cv,1.9750421456788563,1.9750421452787936,1.9750422122892557,1.9750421452787932,1.975042212289256
1000,7581000,L1,occupancy_i2,4.900791883620024,4.900791882040254,4.9007921466517965,4.900791882040254,4.9007921466517965
1000,7581000,L1,occupancy_p99,9000.0,9000.0,9000.0,9000.0,9000.0
1000,7581000,L1,occupancy_max,22995.5,22995.5,22995.5,22995.5,22995.5
1000,7581000,L1,heavy_cell_fraction,0.23651315789473684,0.23651315789473684,0.23651315789473684,0.23651315789473687,0.23651315789473687
1000,7581000,L1,heavy_particle_fraction,0.8344333783073365,0.8344333783073365,0.8344333783073365,0.8344333783073365,0.8344333783073365
1000,7581000,L1,heavy_task_count_estimate,6346.5,6346.5,6346.5,6346.5,6346.5
1000,7581000,E1,total_ms,44.53427125,44.523521450000004,44.586977000000005,44.4707851,44.6679039
1000,7581000,E1,gas_flux_ms,0.4249599875,0.41420801,0.444415987,0.3983360080000001,0.44902400700000006
1000,7581000,E1,eulerian_coupling_ms,0.131072,0.1300960035,0.131072,0.13004800700000002,0.13158399650000002
1000,7581000,E1,injection_ms,0.0563200004,0.0563200004,0.0563200004,0.05632000039999999,0.05683200060000001
1000,7581000,E1,bin_pre_ms,0.7500799895,0.7500799895,0.751103997,0.749055982,0.7516160010000001
1000,7581000,E1,pressure_pre_ms,2.99315202,2.987008095,2.99417591,2.984448075,2.99417591
1000,7581000,E1,collision_pool_ms,1.321472045,1.32147199,1.32454395,1.319936035,1.3245439549999998
1000,7581000,E1,relax_ms,15.50080015,15.4383359,15.52895975,15.223296150000001,15.6416001
1000,7581000,E1,track_ms,8.76697588,8.744959829999999,8.77107191,8.709119794999998,8.83507204
1000,7581000,E1,bin_post_ms,0.74752003,0.747008026,0.748032004,0.745472014,0.748543978
1000,7581000,E1,moments_ms,3.639296055,3.634176015,3.65670395,3.615759965,3.682303905
1000,7581000,E1,pressure_post_ms,3.02540791,3.01004803,3.02591991,3.0090240249999995,3.028479935
1000,7581000,E1,compaction_ms,7.140352010000001,7.11423993,7.14547205,7.110656025,7.15878415
1000,7581000,E1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
1000,7581000,E1,particle_count,7597875.5,7597875.5,7597875.5,7597875.5,7597875.5
1000,7581000,E1,base_particle_count,7597992.0,7597992.0,7597992.0,7597992.0,7597992.0
1000,7581000,E1,injected_particle_count,172.0,172.0,172.0,172.0,172.0
1000,7581000,E1,removed_particle_count,1.0,1.0,1.0,1.0,1.0
1000,7581000,E1,injection_fraction,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05
1000,7581000,E1,occupancy_cv,1.975041912242376,1.9750418153938916,1.9750421452787936,1.9750416792392413,1.9750421476791686
1000,7581000,E1,occupancy_i2,4.900790961823993,4.900790579387907,4.900791882040254,4.900790041739379,4.900791891518876
1000,7581000,E1,occupancy_p99,9000.0,9000.0,9000.0,9000.0,9000.0
1000,7581000,E1,occupancy_max,22995.5,22995.5,22995.5,22995.5,22995.5
1000,7581000,E1,heavy_cell_fraction,0.23651315789473684,0.23651315789473684,0.23651315789473684,0.23651315789473687,0.23651315789473687
1000,7581000,E1,heavy_particle_fraction,0.8344333783073365,0.8344333783073365,0.8344333783073365,0.8344333783073365,0.8344333783073365
1000,7581000,E1,heavy_task_count_estimate,6346.5,6346.5,6346.5,6346.5,6346.5
1000,7581000,S1,total_ms,43.79289625,43.764736150000004,43.8414726,43.6986885,44.018177050000006
1000,7581000,S1,gas_flux_ms,0.447519988,0.440831989,0.4556799975,0.4367360025,0.4608000069999999
1000,7581000,S1,eulerian_coupling_ms,0.131072,0.1305600035,0.131072,0.13004800700000002,0.13209599300000002
1000,7581000,S1,injection_ms,0.0563200004,0.0563200004,0.0563200004,0.05580800025,0.05632000039999999
1000,7581000,S1,bin_pre_ms,0.027135999850000002,0.02611199955,0.0445440002,0.0255999994,0.06060799954999999
1000,7581000,S1,pressure_pre_ms,3.048448085,3.04384005,3.049984095,3.036671995,3.05820799
1000,7581000,S1,collision_pool_ms,1.2354559900000002,1.234431985,1.237504005,1.231359955,1.238528015
1000,7581000,S1,relax_ms,15.369215950000001,15.284256,15.40454435,15.20895955,15.539200300000001
1000,7581000,S1,track_ms,8.702463625,8.663551805,8.752128124999999,8.637951850000002,8.825855735000001
1000,7581000,S1,bin_post_ms,0.740351975,0.738816023,0.740351975,0.737792015,0.740352005
1000,7581000,S1,moments_ms,3.6131840950000003,3.603968025,3.62393594,3.5927039350000003,3.641855954999999
1000,7581000,S1,pressure_post_ms,3.11398411,3.10681605,3.116032005,3.104768035,3.117103935
1000,7581000,S1,compaction_ms,7.140864135,7.121407985,7.14547205,7.109632020000001,7.160831924999999
1000,7581000,S1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
1000,7581000,S1,particle_count,7597875.5,7597875.5,7597875.5,7597875.5,7597875.5
1000,7581000,S1,base_particle_count,7597992.0,7597992.0,7597992.0,7597992.0,7597992.0
1000,7581000,S1,injected_particle_count,172.0,172.0,172.0,172.0,172.0
1000,7581000,S1,removed_particle_count,1.0,1.0,1.0,1.0,1.0
1000,7581000,S1,injection_fraction,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05,2.2634306979087577e-05
1000,7581000,S1,occupancy_cv,1.975042080635364,1.9750420484636706,1.9750421477125073,1.975042048430332,1.975042212289256
1000,7581000,S1,occupancy_i2,4.9007916267756855,4.900791499735815,4.900791891650524,4.900791499604168,4.9007921466517965
1000,7581000,S1,occupancy_p99,9000.0,9000.0,9000.0,9000.0,9000.0
1000,7581000,S1,occupancy_max,22995.5,22995.5,22995.5,22995.5,22995.5
1000,7581000,S1,heavy_cell_fraction,0.23651315789473684,0.23651315789473684,0.23651315789473684,0.23651315789473687,0.23651315789473687
1000,7581000,S1,heavy_particle_fraction,0.8344333783073365,0.8344333783073365,0.8344333783073365,0.8344333783073365,0.8344333783073365
1000,7581000,S1,heavy_task_count_estimate,6346.5,6346.5,6346.5,6346.5,6346.5
1250,9476250,L0,total_ms,93.2449303,93.23571394999999,93.25823975,93.17375945,93.6535034
1250,9476250,L0,gas_flux_ms,0.42444799850000003,0.410672009,0.43008001149999997,0.3957760035,0.4536319970000001
1250,9476250,L0,eulerian_coupling_ms,0.130048007,0.130048007,0.131072,0.12953600300000004,0.13107200000000002
1250,9476250,L0,injection_ms,0.0655359998,0.0655359998,0.0655359998,0.0655359998,0.066048
1250,9476250,L0,bin_pre_ms,0.0,0.0,0.0,0.0,0.0
1250,9476250,L0,pressure_pre_ms,15.0794239,15.02310375,15.0850563,15.002112399999998,15.10092785
1250,9476250,L0,collision_pool_ms,24.11878395,24.0522232,24.16947175,23.9646721,24.193023699999998
1250,9476250,L0,relax_ms,17.1970558,17.184767700000002,17.19808005,17.18272015,17.22111985
1250,9476250,L0,track_ms,7.764480115,7.763455865,7.767551900000001,7.7527039050000015,7.78444791
1250,9476250,L0,bin_post_ms,0.0,0.0,0.0,0.0,0.0
1250,9476250,L0,moments_ms,5.208575965,5.20192003,5.210111855,5.1947519799999995,5.216768025
1250,9476250,L0,pressure_post_ms,13.8557439,13.8209281,13.95968005,13.80454395,13.984256299999998
1250,9476250,L0,compaction_ms,9.375743865,9.365504265,9.38700819,9.359871865,9.393664359999999
1250,9476250,L0,boundary_ms,0.027648,0.0266239997,0.027648,0.0266239997,0.027648
1250,9476250,L0,particle_count,9497351.0,9497351.0,9497351.0,9497351.0,9497351.0
1250,9476250,L0,base_particle_count,9497494.0,9497494.0,9497494.0,9497494.0,9497494.0
1250,9476250,L0,injected_particle_count,216.0,216.0,216.0,216.0,216.0
1250,9476250,L0,removed_particle_count,2.0,2.0,2.0,2.0,2.0
1250,9476250,L0,injection_fraction,2.2734709770187058e-05,2.2734709770187058e-05,2.2734709770187058e-05,2.273470977018706e-05,2.273470977018706e-05
1250,9476250,L0,occupancy_cv,1.9750248566593027,1.9750248566593027,1.9750248566593027,1.9750248566593025,1.9750248566593025
1250,9476250,L0,occupancy_i2,4.900723612181354,4.900723612181354,4.900723612181354,4.900723612181354,4.900723612181354
1250,9476250,L0,occupancy_p99,11250.0,11250.0,11250.0,11250.0,11250.0
1250,9476250,L0,occupancy_max,28746.0,28746.0,28746.0,28746.0,28746.0
1250,9476250,L0,heavy_cell_fraction,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685,0.40151315789473685
1250,9476250,L0,heavy_particle_fraction,0.9999196496039537,0.999919491753249,0.9999198600715602,0.9999194391363473,0.9999198600715603
1250,9476250,L0,heavy_task_count_estimate,11095.0,11095.0,11095.0,11095.0,11095.0
1250,9476250,L1,total_ms,58.2748165,58.05926515,58.27993585,57.991168949999995,58.36646465
1250,9476250,L1,gas_flux_ms,0.448512003,0.414223999,0.45056000350000003,0.40704,0.461824
1250,9476250,L1,eulerian_coupling_ms,0.130048007,0.130048007,0.130048007,0.12953600300000004,0.13004800700000002
1250,9476250,L1,injection_ms,0.06707200035,0.066048,0.06707200035,0.06553599985,0.06707200035000001
1250,9476250,L1,bin_pre_ms,2.27788806,2.267135975,2.28044796,2.2563840150000005,2.28864002
1250,9476250,L1,pressure_pre_ms,3.576352,3.566079975,3.5773440599999997,3.55891192,3.5901439200000005
1250,9476250,L1,collision_pool_ms,1.690111995,1.686015965,1.6957440400000001,1.6849919550000003,1.696768045
1250,9476250,L1,relax_ms,19.876352349999998,19.87635135,20.042240149999998,19.75859165,20.062720300000002
1250,9476250,L1,track_ms,10.996223950000001,10.99571185,11.0049276,10.985984349999999,11.02182385
1250,9476250,L1,bin_post_ms,2.27942395,2.26304007,2.285055995,2.244095925,2.2876160150000002
1250,9476250,L1,moments_ms,4.268543960000001,4.23833585,4.292095895,4.205567834999999,4.2936320299999995
1250,9476250,L1,pressure_post_ms,3.569664005,3.568639995,3.57580805,3.553792,3.5763360250000007
1250,9476250,L1,compaction_ms,8.888832095,8.86835194,8.902143955,8.859647749999999,8.912384034999999
1250,9476250,L1,boundary_ms,0.0266239997,0.0266239997,0.0266239997,0.0266239997,0.0266239997
1250,9476250,L1,particle_count,9497351.0,9497351.0,9497351.0,9497351.0,9497351.0
1250,9476250,L1,base_particle_count,9497494.0,9497494.0,9497494.0,9497494.0,9497494.0
1250,9476250,L1,injected_particle_count,216.0,216.0,216.0,216.0,216.0
1250,9476250,L1,removed_particle_count,2.0,2.0,2.0,2.0,2.0
