schema_version,run_id,variant,backend_pid,step,simulation_time,dt,mode,timing_valid,status,error_stage,error_message,n_cells,particle_path,particle_count,particle_capacity,particle_utilisation,pretransport_particle_count,base_particle_count,injected_particle_count,removed_particle_count,injection_fraction,source_residual_mass,occupancy_sum,occupancy_nonempty,occupancy_min,occupancy_mean,occupancy_stddev,occupancy_cv,occupancy_p50,occupancy_p95,occupancy_p99,occupancy_max,occupancy_i2,occupancy_imax,heavy_threshold,heavy_tile_particles,heavy_cell_count,heavy_particle_count,heavy_cell_fraction,heavy_particle_fraction,heavy_task_count_estimate,occupancy_matches_count,bad_cells,bad_particles,bad_field_mask,first_bad_cell,first_bad_particle,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms
2,"q500_r1","S1",680123,10,0.11500051000000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796279,3980025,0.95383295331059481,3796279,3796192,87,0,2.2917177583628599e-05,8.473508038037863e-11,3796279,3046,0,499.5103947368421,986.96638768413243,1.9758675656871918,0,2000,4500,11500,4.9040526371346287,23.022543917346432,1024,1024,970,2351059,0.12763157894736843,0.61930616796078475,2692,1,0,0,0x0000000000000000,-1,-1,23.8223362,0.427008003,0.13312,0.035840001,0.0870399997,2.10432005,0.750591993,7.6974082,4.18406391,0.332800001,2.32755208,2.098176,3.58911991,0.027648
2,"q500_r1","S1",680123,20,0.11500101000000003,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796627,3980025,0.95392038994729933,3796628,3796541,87,1,2.2915070952434635e-05,9.0779031201299764e-11,3796627,3054,0,499.55618421052634,986.96609884250176,1.9756858788611611,0,2000,4500,11000,4.9033346919313994,22.019545243712379,1024,1024,956,2332880,0.12578947368421053,0.61446120464296339,2665,1,0,0,0x0000000000000000,-1,-1,23.1280632,0.43315199,0.126975998,0.0307199992,0.0698560029,2.00806403,0.73318398,7.40044785,4.13696003,0.331775993,2.22617602,2.0172801,3.56249595,0.0266239997
2,"q500_r1","S1",680123,30,0.11500151000000004,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796496,3980025,0.95388747558118359,3796496,3796408,88,0,2.3179268462287329e-05,9.7608884079751884e-11,3796496,3044,0,499.53894736842108,990.69161822964406,1.9832119666516952,0,2000,4500,11000,4.9331297046704856,22.020305039172964,1024,1024,953,2334722,0.12539473684210525,0.61496759116827726,2663,1,0,0,0x0000000000000000,-1,-1,22.9007359,0.362495989,0.126975998,0.0337920003,0.0255999994,1.99270403,0.728064001,7.33081579,4.1697278,0.328704,2.18521595,1.98143995,3.58604789,0.0255999994
2,"q500_r1","S1",680123,40,0.11500201000000006,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3797344,3980025,0.95410053956947505,3797344,3797260,84,0,2.2120724379987697e-05,1.2020618858758045e-10,3797344,3057,0,499.65052631578948,987.63081757077248,1.9766432047077829,0,2000,4500,11000,4.9071183587174536,22.01538759722585,1024,1024,945,2322531,0.12434210526315789,0.61161985851163336,2637,1,0,0,0x0000000000000000,-1,-1,22.7584,0.401407987,0.125952005,0.0337920003,0.0245760009,1.98655999,0.727039993,7.29497623,3.98233604,0.329728007,2.20057607,1.99782395,3.60243201,0.0317439996
2,"q500_r1","S1",680123,50,0.11500251000000007,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798201,3980025,0.95431586485009512,3798201,3798115,86,0,2.2642298288057951e-05,9.7704062909544901e-11,3798201,3053,0,499.76328947368421,988.02994528704255,1.9769958420266656,0,2000,4500,11500,4.908512559390724,23.010893841584476,1024,1024,941,2312351,0.12381578947368421,0.60880164056615227,2616,1,0,0,0x0000000000000000,-1,-1,23.821312,0.466944009,0.132095993,0.0317439996,0.0901120007,2.05715203,0.751616001,7.59705591,4.3335681,0.332800001,2.28454399,2.06848001,3.62905598,0.0266239997
2,"q500_r1","S1",680123,60,0.11500301000000009,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798551,3980025,0.95440380399620606,3798552,3798467,85,1,2.2376947847495571e-05,1.048696500248678e-10,3798551,3062,0,499.80934210526317,990.88835572832738,1.9825326824716287,0,2000,4500,11500,4.9304358370681518,23.008773608673412,1024,1024,945,2317703,0.12434210526315789,0.61015450365152402,2639,1,0,0,0x0000000000000000,-1,-1,23.2222729,0.369664013,0.128000006,0.0317439996,0.0255999994,2.02751994,0.744448006,7.48236799,4.13491201,0.332800001,2.254848,2.03673601,3.60857606,0.0255999994
2,"q500_r1","S1",680123,70,0.1150035100000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798433,3980025,0.95437415594123154,3798933,3798848,85,500,2.2374703633888777e-05,9.077052932432899e-11,3798433,3068,0,499.79381578947368,989.58314894317084,1.9799827802591485,0,2000,4500,11501,4.9203318101227476,23.011489211472206,1024,1024,930,2299528,0.12236842105263158,0.60538859050561111,2607,1,0,0,0x0000000000000000,-1,-1,23.2570877,0.372736007,0.130048007,0.0307199992,0.0245760009,2.03878403,0.745472014,7.51820803,4.18099213,0.331775993,2.24051189,2.02342391,3.57171202,0.0266239997
2,"q500_r1","S1",680123,80,0.11500401000000011,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798787,3980025,0.95446310010615509,3798788,3798699,89,1,2.3428525098004944e-05,7.9021067637164486e-11,3798787,3071,0,499.84039473684209,989.56878829265941,1.9797695398621222,0,2000,4500,12501,4.9194874309658783,25.009983449980218,1024,1024,951,2322935,0.12513157894736843,0.61149387949363831,2655,1,0,0,0x0000000000000000,-1,-1,23.2990723,0.40959999,0.130048007,0.0348160006,0.0245760009,2.03776002,0.740351975,7.4383359,4.22092819,0.332800001,2.25587201,2.0480001,3.57580805,0.0266239997
2,"q500_r1","S1",680123,90,0.11500451000000013,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798640,3980025,0.95442616566478855,3798641,3798557,84,1,2.2113171526343239e-05,1.0145160745910936e-10,3798640,3076,0,499.82105263157894,989.43200908875917,1.9795724967553046,0,2000,4500,13499,4.9187072699100289,27.007665901480529,1024,1024,971,2349259,0.12776315789473683,0.61844739169808138,2695,1,0,0,0x0000000000000000,-1,-1,23.3134079,0.393216014,0.129023999,0.0348160006,0.0245760009,2.02751994,0.736256003,7.47622395,4.15231991,0.333824009,2.26918411,2.05619192,3.63110399,0.0266239997
2,"q500_r1","S1",680123,100,0.11500501000000014,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799003,3980025,0.95451737112204071,3799494,3799409,85,491,2.2371399981155384e-05,1.0868491842888989e-10,3799003,3085,0,499.86881578947367,986.95103996637181,1.9744201054182968,0,2000,4502,13500,4.8983347526799985,27.007085806460275,1024,1024,955,2332058,0.12565789473684211,0.61386053130255491,2654,1,0,0,0x0000000000000000,-1,-1,23.6206074,0.38092801,0.13312,0.0317439996,0.0255999994,2.10124803,0.766975999,7.56838417,4.25472021,0.331775993,2.28351998,2.06950402,3.62495995,0.0266239997
2,"q500_r1","S1",680123,110,0.11500551000000016,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798860,3980025,0.95448144169948679,3798860,3798773,87,0,2.2901607324302553e-05,8.3241694582463516e-11,3798860,3098,0,499.85000000000002,985.50611529785726,1.9716037117092271,0,2000,4500,13500,4.8872211960256022,27.00810243072922,1024,1024,950,2329911,0.125,0.61331846922497801,2652,1,0,0,0x0000000000000000,-1,-1,23.3840637,0.408576012,0.130048007,0.0348160006,0.0706560016,2.0531199,0.754688025,7.5018239,4.17894411,0.331775993,2.254848,2.04911995,3.56147194,0.0266239997
2,"q500_r1","S1",680123,120,0.11500601000000017,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799214,3980025,0.95457038586441045,3799214,3799127,87,0,2.2899473417396335e-05,1.0529763818972497e-10,3799214,3099,0,499.89657894736843,983.57073881417114,1.9675484494918425,0,2000,4500,12501,4.8712469010977522,25.007172536214071,1024,1024,947,2326242,0.12460526315789473,0.6122955958785159,2648,1,0,0,0x0000000000000000,-1,-1,23.0707207,0.363519996,0.125952005,0.0337920003,0.0245760009,2.01011205,0.737280011,7.32262421,4.17382383,0.332800001,2.21491194,2.06131196,3.62495995,0.0266239997
