schema_version,run_id,variant,backend_pid,step,simulation_time,dt,mode,timing_valid,status,error_stage,error_message,n_cells,block_exponent,block_threads,sm_count,particle_blocks_per_sm,light_blocks_per_sm,heavy_blocks_per_sm,heavy_reduction_enabled,particle_path,particle_count,particle_capacity,particle_utilisation,pretransport_particle_count,base_particle_count,injected_particle_count,removed_particle_count,injection_fraction,source_residual_mass,occupancy_sum,occupancy_nonempty,occupancy_min,occupancy_mean,occupancy_stddev,occupancy_cv,occupancy_p50,occupancy_p95,occupancy_p99,occupancy_max,occupancy_i2,occupancy_imax,heavy_threshold,heavy_tile_particles,heavy_cell_count,heavy_particle_count,heavy_cell_fraction,heavy_particle_fraction,heavy_task_count_estimate,occupancy_matches_count,bad_cells,bad_particles,bad_field_mask,first_bad_cell,first_bad_particle,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms
3,"k64_pair01_o3_S1","K64_S1_B64",109939,10,0.11500051000000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4489279,4707675,0.95360852225355408,4489279,4489192,87,0,1.9379503924795052e-05,8.4735078830945666e-11,4489279,3046,0,590.69460526315788,8134.0388433436638,13.770294786626504,0,2000,4500,704500,190.62101851059307,1192.6636771739961,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,142.236679,0.375808001,0.0983040035,0.0334400013,0.0286720004,18.6695366,10.9056644,12.3863039,4.17075205,0.460799992,21.1415043,21.3514233,52.5414391,0.0246079993
3,"k64_pair01_o3_S1","K64_S1_B64",109939,20,0.11500101000000003,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4489627,4707675,0.95368244409395297,4489628,4489541,87,1,1.9377997464377894e-05,9.0779022549141311e-11,4489627,3054,0,590.74039473684206,7782.5884312083981,13.17429534283891,0,2000,4500,672509,174.56205778034698,1138.4171558127211,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,136.626175,0.331775993,0.0983040035,0.0286720004,0.0339520015,18.3459835,10.3198719,12.4231682,4.2230401,0.456703991,19.2942085,20.66432,50.3582726,0.0235520005
3,"k64_pair01_o3_S1","K64_S1_B64",109939,30,0.11500151000000004,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4489496,4707675,0.95365461719426259,4489496,4489408,88,0,1.9601309367465748e-05,9.7608858333131184e-11,4489496,3044,0,590.7231578947368,7141.4246926639244,12.089291908099668,0,2000,4500,608498,147.15097883924412,1030.0899700099967,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,128.953339,0.367615998,0.0983040035,0.0327679999,0.0184320007,17.3516808,9.90822411,12.4231682,4.57523203,0.462848008,18.3388157,18.8497925,46.4773102,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,40,0.11500201000000006,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4490344,4707675,0.95383474857546457,4490344,4490260,84,0,1.8706807318103024e-05,1.2020613004688281e-10,4490344,3057,0,590.83473684210526,6860.9921783878035,11.612371024524471,0,2000,4500,577000,135.84716081121547,976.58442203982588,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,121.526276,0.318464011,0.0983040035,0.0327679999,0.0204799995,15.5750399,9.00105572,12.3975677,4.20147181,0.458752006,17.0403843,18.2722569,44.0657921,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,50,0.11500251000000007,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491201,4707675,0.95401679172840093,4491201,4491115,86,0,1.9148552914910732e-05,9.7703948351916845e-11,4491201,3052,0,590.94749999999999,6610.3792962086336,11.186068637583936,0,2000,4500,545511,126.12813156473895,923.11245922861167,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,116.799484,0.360448003,0.0972800031,0.0286720004,0.0194559991,14.6616316,8.36310387,12.4006395,4.257792,0.461824,16.1945591,17.2011528,42.704895,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,60,0.11500301000000009,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491551,4707675,0.95409113840696314,4491552,4491467,85,1,1.8924416326472453e-05,1.0486945168948577e-10,4491551,3061,0,590.99355263157895,6616.04368268096,11.194781488259911,0,2000,4500,545999,126.32313256988682,923.86625466347812,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,116.29261,0.362592012,0.0972800031,0.0286720004,0.0348160006,14.647296,8.49510384,12.4037123,4.30284786,0.457760006,16.6297607,17.4878712,41.2928009,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,70,0.1150035100000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491433,4707675,0.95406607295533363,4491933,4491848,85,500,1.892281118173401e-05,9.0770208716155504e-11,4491433,3065,0,590.97802631578952,6391.6142033849237,10.815316168742896,0,2000,4500,514013,117.97106382987155,869.7666869348825,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,110.041084,0.326656014,0.0972800031,0.0287040006,0.0614399984,14.0195837,8.11520004,12.4170237,4.28134394,0.458752006,14.7537918,15.9252481,39.4977264,0.0255999994
3,"k64_pair01_o3_S1","K64_S1_B64",109939,80,0.11500401000000011,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491788,4707675,0.9541414817293038,4491789,4491700,89,1,1.9813931598300809e-05,7.9021162278441338e-11,4491788,3067,0,591.02473684210531,6391.5271801543049,10.814314159344278,0,2000,4500,514000,117.94939073699416,869.67595086856284,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,111.409149,0.329728007,0.0962560028,0.0327679999,0.0204799995,13.9366398,8.06300831,12.398592,4.3263998,0.458752006,15.3804798,16.4085751,39.9104004,0.0255999994
3,"k64_pair01_o3_S1","K64_S1_B64",109939,90,0.11500451000000013,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491640,4707675,0.95411004370522601,4491641,4491557,84,1,1.8701405566473365e-05,1.0145089864001536e-10,4491640,3072,0,591.00526315789477,6391.5063582747871,10.814635260815288,0,2000,4500,514000,117.95633582446938,869.70460678059681,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,110.349251,0.344063997,0.0983040035,0.0327679999,0.0194559991,13.8219519,7.94623995,12.398592,4.22201586,0.457727998,15.2248316,16.0675831,39.6697617,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,100,0.11500501000000014,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491998,4707675,0.95418608973644103,4492497,4492412,85,499,1.8920435561782234e-05,1.0868196496253759e-10,4491998,3084,0,591.05236842105262,6199.9888658554246,10.489745405162965,0,2000,4502,482022,111.03475866513753,815.53179676393449,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,106.76429,0.343039989,0.0972800031,0.0286720004,0.0194559991,12.9587202,7.54278421,12.3924484,4.31001616,0.458752006,14.8387842,15.6313601,38.095871,0.0255999994
3,"k64_pair01_o3_S1","K64_S1_B64",109939,110,0.11500551000000016,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4491860,4707675,0.95415677590317938,4491860,4491773,87,0,1.9368368560017454e-05,8.3237567835582686e-11,4491860,3094,0,591.03421052631575,6046.1567379084672,10.229791491298561,0,2000,4500,449962,105.64863395544441,761.31295276344315,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,100.998146,0.451584011,0.0972800031,0.0327679999,0.0194559991,12.6074877,7.13318396,12.398592,4.23424006,0.457760006,13.4830084,14.1639681,35.8451195,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,120,0.11500601000000017,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4492214,4707675,0.954231972258068,4492214,4492127,87,0,1.9366842274210444e-05,1.0529420603243276e-10,4492214,3096,0,591.08078947368426,5924.0656696846481,10.022429717195868,0,2000,4500,417979,101.44909743613088,707.14360446764113,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,94.9708786,0.407552004,0.0972800031,0.0327679999,0.0194559991,11.5650558,6.66624022,12.402688,4.27622414,0.457727998,12.838912,13.5516157,32.6062088,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,130,0.11500651000000019,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4492571,4707675,0.95430780587020136,4492571,4492483,88,0,1.9587892990450236e-05,9.3853494950260065e-11,4492571,3093,0,591.12776315789472,5857.1325699048111,9.9084037917879471,0,2000,4500,386015,99.176465701117735,653.01449882483769,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,89.3736954,0.331775993,0.0983040035,0.0327679999,0.0501759984,10.8175364,6.106112,12.4016638,4.22399998,0.461824,11.9787521,12.3699198,30.4496632,0.0235520005
3,"k64_pair01_o3_S1","K64_S1_B64",109939,140,0.1150070100000002,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4492425,4707675,0.95427679268428678,4492426,4492341,85,1,1.8920734587503502e-05,1.0021879165014897e-10,4492425,3093,0,591.10855263157896,5835.2408764317079,9.871690826420247,0,2000,4500,356350,98.450279772429667,602.85035365086787,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,84.5516815,0.36460799,0.261184007,0.0296960007,0.149664,9.99423981,5.66067219,12.4088316,4.29363203,0.459776014,11.0141439,11.6623363,28.1794567,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,150,0.11500751000000022,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4492785,4707675,0.95435326355366501,4492785,4492699,86,0,1.9141801799997106e-05,1.0328915312728589e-10,4492785,3074,0,591.15592105263158,5835.6178552628262,9.8715375207132059,0,2000,4500,356016,98.447253022848628,602.23705340896572,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,85.0083847,0.431104004,0.0983040035,0.0337920003,0.0204799995,10.0167685,5.69651222,12.3883524,4.26086378,0.460799992,10.9148159,11.5107841,29.1276798,0.0266239997
3,"k64_pair01_o3_S1","K64_S1_B64",109939,160,0.11500801000000023,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4493144,4707675,0.95442952200396158,4493145,4493060,85,1,1.8917706862342526e-05,1.1114799975388189e-10,4493144,3075,0,591.20315789473682,5859.9787590364567,9.9119544284975234,0,2000,4500,388024,99.246840592611633,656.32937649004793,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,90.2696991,0.328704,0.0993279964,0.0296960007,0.0194559991,10.8748798,6.22899199,12.4037123,4.37247992,0.460799992,12.3658876,12.3934717,30.6442871,0.0255999994
3,"k64_pair01_o3_S1","K64_S1_B64",109939,170,0.11500851000000024,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4492502,4707675,0.95429314895357054,4492502,4492414,88,0,1.9588193839424e-05,8.9964626234031742e-11,4492502,3073,0,591.11868421052634,5929.7892425153614,10.031469823077819,0,2000,4500,419991,101.63038681132092,710.50198753389532,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,95.8986206,0.343104005,0.0983040035,0.0327679999,0.0194559991,11.7104645,6.701056,12.4088316,4.35200024,0.461824,12.9239044,13.8260479,32.9707527,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,180,0.11500901000000026,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4493364,4707675,0.95447625420191495,4493364,4493275,89,0,1.98069864805077e-05,7.3338670750257608e-11,4493364,3076,0,591.23210526315791,6042.8668780525013,10.220803004875414,0,2000,4500,451867,105.4648140644703,764.28021411129839,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,101.263359,0.40959999,0.0983040035,0.0327679999,0.0204799995,12.5757446,7.08812809,12.4037123,4.30899191,0.456703991,13.6488962,14.532608,35.637249,0.0255999994
3,"k64_pair01_o3_S1","K64_S1_B64",109939,190,0.11500951000000027,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4494209,4707675,0.95465574832587208,4494209,4494124,85,0,1.891322811199924e-05,1.2376218979617391e-10,4494209,3083,0,591.34328947368419,6043.8073932544876,10.220471764605097,0,2000,4500,452011,105.45804309109,764.38002772011714,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,101.678078,0.370687991,0.0993279964,0.0327679999,0.027648,12.5429764,7.13318396,12.3903999,4.31411219,0.458752006,13.7349119,14.4639997,36.0601616,0.0245760009
3,"k64_pair01_o3_S1","K64_S1_B64",109939,200,0.11501001000000029,4.9999999999999998e-08,"timing",1,"ok","","",7600,6,64,24,10,19,0,0,1,4494070,4707675,0.95462622207352887,4494070,4493984,86,0,1.9136328539608863e-05,1.027420946838647e-10,4494070,3086,0,591.32500000000005,6045.5910345261873,10.223804226992241,0,2000,4500,451706,105.52617287186445,763.88787891599372,0,0,0,0,0,0,0,1,0,0,0x0000000000000000,-1,-1,100.825089,0.351231992,0.0993279964,0.0286720004,0.0461440012,12.5163527,7.01238394,12.4078083,4.37657595,0.457727998,13.6939516,14.7998724,34.9829102,0.0255999994
