schema_version,run_id,variant,backend_pid,step,simulation_time,dt,mode,timing_valid,status,error_stage,error_message,n_cells,particle_path,particle_count,particle_capacity,particle_utilisation,pretransport_particle_count,base_particle_count,injected_particle_count,removed_particle_count,injection_fraction,source_residual_mass,occupancy_sum,occupancy_nonempty,occupancy_min,occupancy_mean,occupancy_stddev,occupancy_cv,occupancy_p50,occupancy_p95,occupancy_p99,occupancy_max,occupancy_i2,occupancy_imax,heavy_threshold,heavy_tile_particles,heavy_cell_count,heavy_particle_count,heavy_cell_fraction,heavy_particle_fraction,heavy_task_count_estimate,occupancy_matches_count,bad_cells,bad_particles,bad_field_mask,first_bad_cell,first_bad_particle,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms
2,"q1000_warmup","S1",696933,10,0.11500051000000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7592567,7960050,0.95383408395675906,7592567,7592394,173,0,2.2785442657272568e-05,3.9741661265879532e-11,7592567,3048,0,999.02197368421048,1973.9339544399254,1.9758664037793059,0,4000,9000,23000,4.9040480455837665,23.022516627117021,1024,1024,1785,6331876,0.23486842105263159,0.83395721104601384,6340,1,0,0,0x0000000000000000,-1,-1,43.6756477,0.435200006,0.128000006,0.0552960001,0.0552960001,3.01158404,1.22265601,15.3579521,8.66816044,0.737280011,3.75910401,3.12934399,7.04409599,0.0255999994
2,"q1000_warmup","S1",696933,20,0.11500101000000003,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7593270,7960050,0.95392239998492467,7593271,7593100,171,1,2.2519939035496035e-05,5.0805457187993e-11,7593270,3057,0,999.11447368421057,1973.9301340888935,1.975679650410902,0,4000,9000,22000,4.9033100810477439,22.019498845688354,1024,1024,1787,6327559,0.23513157894736841,0.83331147186916832,6335,1,0,0,0x0000000000000000,-1,-1,42.6536942,0.450560004,0.130048007,0.0563200004,0.0911360011,3.01977611,1.21753597,14.9125118,8.15718365,0.73318398,3.54406404,3.06687999,7.2273922,0.0266239997
2,"q1000_warmup","S1",696933,30,0.11500151000000004,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7593000,7960050,0.9538884805999962,7593004,7592831,173,4,2.2784131287169084e-05,4.76599642387061e-11,7593000,3046,0,999.07894736842104,1981.3881640562129,1.9832148092752822,0,4000,9000,22000,4.933140979728794,22.020281838535492,1024,1024,1787,6337266,0.23513157894736841,0.83461951797708411,6343,1,0,0,0x0000000000000000,-1,-1,44.2920952,0.425983995,0.129023999,0.0552960001,0.0255999994,3.02489591,1.22265601,15.8289919,8.81561565,0.740351975,3.73350406,3.1436801,7.09427214,0.0266239997
2,"q1000_warmup","S1",696933,40,0.11500201000000006,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7594699,7960050,0.95410192147034256,7594700,7594529,171,1,2.2515701739370877e-05,5.5281055396557007e-11,7594699,3064,0,999.30250000000001,1975.2528544851275,1.9766315549947364,0,4000,9000,22000,4.9070723042009101,22.015355710608148,1024,1024,1788,6330917,0.23526315789473684,0.83359682852473815,6336,1,0,0,0x0000000000000000,-1,-1,43.9562225,0.459776014,0.139264002,0.0593920015,0.0266239997,3.13446403,1.252352,15.5084801,8.86988831,0.745472014,3.56044793,3.06585598,7.0809598,0.0266239997
2,"q1000_warmup","S1",696933,50,0.11500251000000007,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7596401,7960050,0.9543157392227436,7596402,7596232,170,1,2.237901574982472e-05,5.7797075866449973e-11,7596401,3060,0,999.52644736842103,1976.035436326061,1.9769716364470575,0,4000,9000,23000,4.9084168513161561,23.010896870768143,1024,1024,1809,6358615,0.2380263157894737,0.83705625861509947,6367,1,0,0,0x0000000000000000,-1,-1,43.6398087,0.432128012,0.130048007,0.0511999987,0.0266239997,3.00851202,1.21958399,15.2330236,8.81151962,0.743423998,3.73452806,3.11705589,7.08198404,0.0255999994
2,"q1000_warmup","S1",696933,60,0.11500301000000009,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7597096,7960050,0.95440305023209648,7597097,7596928,169,1,2.2245339239448962e-05,4.9978485947331908e-11,7597096,3072,0,999.61789473684212,1981.7679414432987,1.9825254748615879,0,4000,9000,23000,4.9304072584751646,23.008791780438209,1024,1024,1797,6339257,0.23644736842105263,0.83443160386547699,6347,1,0,0,0x0000000000000000,-1,-1,43.3643532,0.389120013,0.130048007,0.0552960001,0.0266239997,3.03411198,1.22982395,15.0814724,8.67532825,0.732159972,3.68537593,3.12729597,7.14956808,0.0266239997
2,"q1000_warmup","S1",696933,70,0.1150035100000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7596886,7960050,0.9543766684882633,7597886,7597715,171,1000,2.2506260293981774e-05,5.0891901634038641e-11,7596886,3079,0,999.5902631578947,1979.1593321700302,1.9799705990707548,0,4000,9000,23001,4.9202835731846033,23.010428220194431,1024,1024,1803,6345000,0.23723684210526316,0.83521063762178349,6353,1,0,0,0x0000000000000000,-1,-1,43.0970879,0.417791992,0.131072,0.0563200004,0.0255999994,3.03513598,1.23596799,15.1891203,8.51046371,0.731231987,3.54508805,3.08531189,7.08403206,0.0256960001
2,"q1000_warmup","S1",696933,80,0.11500401000000011,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7597585,7960050,0.95446448200702261,7597587,7597414,173,2,2.2770387492765794e-05,4.9150922472059363e-11,7597585,3082,0,999.68223684210523,1979.1371972336692,1.9797662940231517,0,4000,9000,25000,4.9194745789501644,25.007946604085376,1024,1024,1798,6339692,0.23657894736842106,0.834435152749196,6347,1,0,0,0x0000000000000000,-1,-1,43.8691826,0.373760015,0.131072,0.0563200004,0.0255999994,3.03615999,1.23084795,15.7788162,8.63743973,0.737280011,3.59014392,3.10067201,7.12089586,0.0266239997
2,"q1000_warmup","S1",696933,90,0.11500451000000013,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7597297,7960050,0.95442830132976553,7597298,7597127,171,1,2.250800218709336e-05,5.6585246874870455e-11,7597297,3097,0,999.64434210526315,1978.8539117795829,1.9795579571951485,0,4000,9000,27000,4.9186497058946284,27.009606179671533,1024,1024,1785,6326383,0.23486842105263159,0.83271497744526768,6337,1,0,0,0x0000000000000000,-1,-1,43.1697922,0.450560004,0.129023999,0.0552960001,0.0266239997,3.0238719,1.22777605,14.9114876,8.62924767,0.742399991,3.71814394,3.0863359,7.11679983,0.0296960007
2,"q1000_warmup","S1",696933,100,0.11500501000000014,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7598020,7960050,0.9545191299049629,7599007,7598833,174,987,2.2897728611119847e-05,4.3818858973966136e-11,7598020,3102,0,999.73947368421057,1973.8902557799106,1.9744046401466855,0,4000,9007,27000,4.8982736830327633,27.007036043600834,1024,1024,1781,6316065,0.23434210526315791,0.83127775394115833,6325,1,0,0,0x0000000000000000,-1,-1,43.498497,0.395264,0.137216002,0.0583680011,0.0266239997,3.05152011,1.23494399,15.409152,8.58009624,0.738304019,3.59014392,3.09759998,7.13011217,0.0266239997
2,"q1000_warmup","S1",696933,110,0.11500551000000016,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7597731,7960050,0.9544828236003543,7597732,7597558,174,1,2.2901571153075681e-05,3.8378187200387154e-11,7597731,3118,0,999.7014473684211,1970.980629013201,1.9715692461999941,0,4000,9000,27000,4.8870852925616131,27.00806332838054,1024,1024,1767,6293711,0.23250000000000001,0.82836717962244255,6301,1,0,0,0x0000000000000000,-1,-1,43.0561295,0.413695991,0.131072,0.0563200004,0.0266239997,3.05868793,1.23494399,15.3077765,8.31795216,0.732159972,3.569664,3.09657598,7.0635519,0.0255999994
2,"q1000_warmup","S1",696933,120,0.11500601000000017,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,7598442,7960050,0.95457214464733264,7598443,7598269,174,1,2.2899428211806023e-05,4.043595279436822e-11,7598442,3116,0,999.79499999999996,1967.1283810956118,1.9675317250992572,0,4000,9000,25000,4.8711810892720582,25.005126050840424,1024,1024,1768,6294419,0.23263157894736841,0.82838284479897328,6304,1,0,0,0x0000000000000000,-1,-1,44.1261749,0.373760015,0.130048007,0.0563200004,0.0255999994,3.04332805,1.23596799,15.5822077,8.97331238,0.745472014,3.6454401,3.0863359,7.18028784,0.0255999994
