state,metric,median,q1,q3,ci95_low,ci95_high,repeat_medians
L1,compaction_ms,5.739519835,5.73132801,5.740031955,5.725183960000001,5.741567850000001,"[5.73132801, 5.74156785, 5.740031955, 5.739519835, 5.72518396]"
L1,boundary_ms,0.027648,0.027648,0.0281600002,0.027648,0.028160000199999997,"[0.027648, 0.027648, 0.027648, 0.0281600002, 0.0281600002]"
L1,occupancy_mean,192.0,192.0,192.0,192.0,192.0,"[192.0, 192.0, 192.0, 192.0, 192.0]"
L1,occupancy_cv,0.017029267068035578,0.017029267068035578,0.017029267068035578,0.01702926706803558,0.01702926706803558,"[0.017029267068035578, 0.017029267068035578, 0.017029267068035578, 0.017029267068035578, 0.017029267068035578]"
L1,occupancy_p99,201.5,201.5,201.5,201.5,201.5,"[201.5, 201.5, 201.5, 201.5, 201.5]"
L1,occupancy_max,206.0,206.0,206.0,206.0,206.0,"[206.0, 206.0, 206.0, 206.0, 206.0]"
S1,total_ms,39.703041049999996,39.653888699999996,39.70611195,39.3466873,39.8264332,"[39.3466873, 39.703041049999996, 39.653888699999996, 39.8264332, 39.70611195]"
S1,gas_flux_ms,4.02739191,4.02636814,4.038143874999999,3.995136025,4.046880010000001,"[3.995136025, 4.038143874999999, 4.02636814, 4.02739191, 4.046880010000001]"
S1,eulerian_coupling_ms,0.3911679985,0.3906559945,0.39118400200000003,0.390143991,0.39270401,"[0.390143991, 0.3906559945, 0.39118400200000003, 0.3911679985, 0.39270401]"
S1,injection_ms,0.001024,0.001024,0.00204799999,0.0010240000000000002,0.00204799999,"[0.00204799999, 0.001024, 0.001024, 0.00204799999, 0.001024]"
S1,bin_pre_ms,0.00363199995,0.0031359999000000003,0.00409599999,0.00307200011,0.00409599999,"[0.00409599999, 0.00363199995, 0.00307200011, 0.0031359999000000003, 0.00409599999]"
S1,pressure_pre_ms,0.00307200011,0.00307200011,0.00307200011,0.00307200011,0.00307200011,"[0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011, 0.00307200011]"
S1,collision_pool_ms,4.63907194,4.610048055,4.646399975,4.604928020000001,4.677631855,"[4.60492802, 4.610048055, 4.677631855, 4.63907194, 4.646399975]"
S1,relax_ms,13.08108805,13.050879949999999,13.08979225,12.81689595,13.232160050000001,"[12.81689595, 13.08979225, 13.050879949999999, 13.232160050000001, 13.08108805]"
S1,track_ms,4.955136065,4.941312075,4.98995209,4.889087914999999,5.008896115,"[4.889087914999999, 4.941312075, 4.98995209, 5.008896115, 4.955136065]"
S1,bin_post_ms,0.613376021,0.6128640175,0.613376021,0.611328006,0.6133920249999999,"[0.611328006, 0.613376021, 0.6128640175, 0.613376021, 0.613392025]"
S1,moments_ms,6.105087995,6.083071945,6.137856005,6.078975915,6.14451194,"[6.137856005, 6.078975915, 6.083071945, 6.105087995, 6.14451194]"
S1,pressure_post_ms,0.001024,0.001024,0.001024,0.0010240000000000002,0.001535999995,"[0.001024, 0.001024, 0.001535999995, 0.001024, 0.001024]"
S1,compaction_ms,5.74054408,5.73132777,5.741055965,5.727263925000001,5.742591859999999,"[5.74054408, 5.727263925, 5.741055965, 5.74259186, 5.73132777]"
S1,boundary_ms,0.027648,0.027648,0.027648,0.027648,0.028208000599999998,"[0.027648, 0.027648, 0.027648, 0.027648, 0.0282080006]"
S1,occupancy_mean,192.0,192.0,192.0,192.0,192.0,"[192.0, 192.0, 192.0, 192.0, 192.0]"
S1,occupancy_cv,0.017029267068035578,0.017029267068035578,0.017029267068035578,0.01702926706803558,0.01702926706803558,"[0.017029267068035578, 0.017029267068035578, 0.017029267068035578, 0.017029267068035578, 0.017029267068035578]"
S1,occupancy_p99,201.5,201.5,201.5,201.5,201.5,"[201.5, 201.5, 201.5, 201.5, 201.5]"
S1,occupancy_max,206.0,206.0,206.0,206.0,206.0,"[206.0, 206.0, 206.0, 206.0, 206.0]"
