factor,pair,order_in_pair,state,manuscript_state,run_id,restart_sha256,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms,particle_count,occupancy_mean,occupancy_cv,occupancy_p99,occupancy_max,heavy_threshold,heavy_cell_count,heavy_particle_count,heavy_particle_fraction,heavy_task_count_estimate
2,5,3,E2,T2,k2_pair05_o3_E2,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.640447600000002,0.32563200599999997,0.099327996399999993,0.032767999899999997,0.387071997,1.55392003,0.96460801399999996,10.427391999999999,3.8225920200000001,0.38195198800000002,1.7991679899999999,1.5349760049999999,4.2188801800000002,0.024576000899999999,3809929,501.30644736842106,2.0048001467606156,4500,17999,8384,20,199989,0.052488079195337892,40.5
2,5,4,E1,T1,k2_pair05_o4_E1,50d23cbd990b730960d8094acfa0cb986d8cc2517bf0a1cb4fcc2664dd535e82,25.227264399999999,0.32256001200000001,0.098304003500000001,0.03225599975,0.37939199800000001,1.558079955,0.82892799350000002,10.417664050000001,3.8174719800000001,0.373760015,1.557504,1.5293439600000001,4.2101759899999998,0.024576000899999999,3809929,501.30644736842106,2.0048004106569959,4500,17999,0,0,0,0,0
4,1,1,E1,T1,k4_pair01_o1_E1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.828224200000001,0.35276800349999998,0.098304003500000001,0.032767999899999997,0.38246399200000003,1.99219203,1.11411196,10.490880050000001,3.83643198,0.37734399699999999,1.8165760049999999,1.9655680100000001,5.2469758999999998,0.024576000899999999,3831929,504.20118421052632,2.1111272564834316,4500,32000,0,0,0,0,0
4,1,2,E2,T2,k4_pair01_o2_E2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.650048249999998,0.37529599650000001,0.098304003500000001,0.0337920003,0.39014399100000002,1.9768320349999999,0.97075200100000003,10.490367900000001,3.83846402,0.385024011,1.8073599950000001,1.9568639999999999,5.237247945,0.024576000899999999,3831929,504.20118421052632,2.1111272578050624,4500,32000,8448,20,221989,0.05792761104818106,43
4,1,3,S1,S1,k4_pair01_o3_S1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.147263500000001,0.37683199349999996,0.099327996399999993,0.032767999899999997,0.019455999099999999,1.8590720300000001,0.95436799500000002,10.491391700000001,3.8348801099999998,0.37585599749999998,1.7950720200000001,1.981951955,5.2597761149999993,0.024576000899999999,3831929,504.20118421052632,2.1111269547870113,4500,32000,0,0,0,0,0
4,1,4,S2,S2,k4_pair01_o4_S2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.2568321,0.37119999549999999,0.099327996399999993,0.032767999899999997,0.11571200200000001,1.8775039950000001,0.87500798700000004,10.491392149999999,3.8302720800000003,0.385024011,1.81196797,1.972224,5.229568005,0.0255999994,3831929,504.20118421052632,2.1111270158203954,4500,32000,8448,20,221989,0.05792761104818106,43
4,2,1,E2,T2,k4_pair02_o1_E2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.821568499999998,0.34923200300000001,0.098304003500000001,0.032767999899999997,0.39014399100000002,2.01062399,0.96972799300000001,10.4934397,3.8399999149999999,0.38451200699999999,1.80275202,1.980416,5.2828159350000004,0.0255999994,3831929,504.20118421052632,2.1111278075460485,4500,32000,8448,20,221989,0.05792761104818106,43
4,2,2,S1,S1,k4_pair02_o2_S1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.0013437,0.32716800299999999,0.099327996399999993,0.032767999899999997,0.019455999099999999,1.8426880250000002,0.95743998850000001,10.500608,3.8579200500000002,0.37785598599999998,1.7960959700000001,1.9650560000000001,5.2505598100000004,0.024576000899999999,3831929,504.20118421052632,2.1111268309220979,4500,32000,0,0,0,0,0
4,2,3,S2,S2,k4_pair02_o3_S2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.044863700000001,0.31955198949999997,0.098304003500000001,0.031743999600000003,0.09164800125,1.8626560000000001,0.87044802300000002,10.488832,3.8328321000000001,0.38400000299999998,1.8078719950000002,1.9701760450000001,5.1967999950000001,0.0255999994,3831929,504.20118421052632,2.1111275020258589,4500,32000,8448,20,221989,0.05792761104818106,43
4,2,4,E1,T1,k4_pair02_o4_E1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.892735500000001,0.35072000299999995,0.100863997,0.032767999899999997,0.38400000299999998,1.9799039949999999,1.1207680099999999,10.508287899999999,3.8671360000000004,0.38143999900000003,1.814527985,1.974784015,5.2843520650000002,0.0255999994,3831929,504.20118421052632,2.1111270740378041,4500,32000,0,0,0,0,0
4,3,1,S1,S1,k4_pair03_o1_S1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.2527361,0.3415200115,0.098304003500000001,0.032592000449999999,0.019455999099999999,1.8600959800000001,0.95948800450000005,10.4888482,3.83590388,0.376832008,1.799679995,1.9758080200000001,5.2587521050000001,0.024576000899999999,3831929,504.20118421052632,2.111127319921196,4500,32000,0,0,0,0,0
4,3,2,S2,S2,k4_pair03_o2_S2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.113472000000002,0.33843199899999998,0.098304003500000001,0.032767999899999997,0.1071840005,1.86880004,0.87296000100000004,10.491392149999999,3.84102392,0.385024011,1.817088005,1.9563519949999999,5.2444160000000002,0.0255999994,3831929,504.20118421052632,2.1111273233792396,4500,32000,8448,20,221989,0.05792761104818106,43
4,3,3,E1,T1,k4_pair03_o3_E1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.665920249999999,0.32716800299999999,0.098304003500000001,0.03225599975,0.38092800999999998,1.9875840550000001,1.10131198,10.488832,3.841023925,0.376832008,1.790975985,1.953792035,5.2423679849999996,0.024576000899999999,3831929,504.20118421052632,2.1111270734247478,4500,32000,0,0,0,0,0
4,3,4,E2,T2,k4_pair03_o4_E2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.592191700000001,0.31897600000000004,0.097792003299999999,0.032304000099999994,0.38912001299999999,1.9758080250000001,0.97023999699999997,10.488832499999999,3.833855985,0.38451200699999999,1.8078719950000002,1.9711999900000001,5.222912075,0.024576000899999999,3831929,504.20118421052632,2.1111274436379492,4500,32000,8448,20,221989,0.05792761104818106,43
4,4,1,S2,S2,k4_pair04_o1_S2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.240448000000001,0.33280000050000003,0.098304003500000001,0.03225599975,0.088064000050000008,1.85889602,0.87244802700000001,10.48780825,3.8399999149999999,0.38400000299999998,1.8017439849999999,1.96608001,5.2710399600000004,0.024576000899999999,3831929,504.20118421052632,2.1111273188200386,4500,32000,8448,20,221989,0.05792761104818106,43
4,4,2,E1,T1,k4_pair04_o2_E1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.731967900000001,0.31385600599999997,0.098304003500000001,0.032767999899999997,0.38195198800000002,1.9809280650000001,1.10643202,10.4939518,3.8312960900000004,0.376832008,1.799679995,1.9834879650000001,5.261823895,0.024576000899999999,3831929,504.20118421052632,2.1111273782112967,4500,32000,0,0,0,0,0
4,4,3,E2,T2,k4_pair04_o3_E2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.671039550000003,0.32665599899999997,0.098304003500000001,0.032767999899999997,0.38912001299999999,1.9886080050000001,0.96716800300000005,10.488832,3.8349440100000001,0.38348799950000001,1.81452799,1.9599359600000001,5.3268477949999999,0.024576000899999999,3831929,504.20118421052632,2.1111276245151176,4500,32000,8448,20,221989,0.05792761104818106,43
4,4,4,S1,S1,k4_pair04_o4_S1,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.2209921,0.36505599300000002,0.099327996399999993,0.032767999899999997,0.034816000649999998,1.8565120099999999,0.96102398600000005,10.488832499999999,3.8312959649999998,0.37632000450000003,1.81452799,1.965568005,5.2643840300000004,0.024576000899999999,3831929,504.20118421052632,2.1111276870714173,4500,32000,0,0,0,0,0
4,5,1,S2,S2,k4_pair05_o1_S2,769dd58f21e51d798eaa901177f499c9588cc6f2849b5b96765bf774095a578d,27.210240349999999,0.33587199400000001,0.098815999949999997,0.03225599975,0.099328000249999993,1.8657280250000001,0.87193602299999995,10.489344150000001,3.8302720749999999,0.38451200699999999,1.8068480500000001,1.9681440000000001,5.2797439099999997,0.0255999994,3831929,504.20118421052632,2.1111275655887569,4500,32000,8448,20,221989,0.05792761104818106,43
