x_m,r_m,wall_radius_m,pressure_mpa,solid_volume_fraction,gas_speed_m_per_s
0.0006250000000000001,0.0017429800561134887,0.0380275089987,4.7949128228343,0.0,81.71071493911381
0.001875,0.0017429800561134887,0.0380275089987,4.7941016010415005,0.0026925515237737,81.66960122238297
0.003125,0.0017429800561134887,0.0380275089987,4.7930970586652,0.0,81.64951237221486
0.0043749999999999995,0.0017429800561134887,0.0380275089987,4.7920375806814,0.0026925515237737,81.63338594696611
0.005625000000000001,0.0017429800561134887,0.0380275089987,4.7910290007255005,0.0,81.63413514812594
0.006875000000000001,0.0017429800561134887,0.0380275089987,4.7901448197931,0.0026925515237737,81.6598927780588
0.008125,0.0017429800561134887,0.0380275089987,4.7894094600425,0.0,81.71318287479066
0.009375000000000001,0.0017429800561134887,0.0380275089987,4.7887580508546,0.0,81.78585394279521
0.010625,0.0017429800561134887,0.0380275089987,4.788094314734599,0.0026925515237737,81.85962132913282
0.011875,0.0017429800561134887,0.0380275089987,4.7874310889032,0.0,81.92440744278451
0.013125000000000001,0.0017429800561134887,0.0380275089987,4.786721363171,0.0026925515237737,81.97851842487108
0.014374999999999999,0.0017429800561134887,0.0380275089987,4.7859702886368,0.0,82.02478969642132
0.015625,0.0017429800561134887,0.0380275089987,4.7851803702102,0.0,82.06487182915454
0.016875,0.0017429800561134887,0.0380275089987,4.784395244606,0.0026925515237737,82.10307343100067
0.018125,0.0017429800561134887,0.0380275089987,4.7836383308988,0.0,82.14528708803464
0.019375000000000003,0.0017429800561134887,0.0380275089987,4.7829138225301,0.0,82.19479319408333
0.020625,0.0017429800561134887,0.0380275089987,4.7821926855189,0.0026925515237737,82.24643954793225
0.021875000000000002,0.0017429800561134887,0.0380275089987,4.781513376611899,0.0,82.29776214824687
0.023125000000000003,0.0017429800561134887,0.0380275089987,4.7808257429938,0.0,82.34891695922325
0.024375,0.0017429800561134887,0.0380275089987,4.7801524298603,0.0026925515237737,82.39706330894212
0.025625,0.0017429800561134887,0.0380275089987,4.7794758340855,0.0,82.44211520766792
0.026875,0.0017429800561134887,0.0380275089987,4.7787908160205,0.0,82.48318807067643
0.028125,0.0017429800561134887,0.0380275089987,4.7780962697162,0.0026925515237737,82.51996399814826
0.029375000000000002,0.0017429800561134887,0.0380275089987,4.777397368712499,0.0,82.5533490164771
0.030625000000000003,0.0017429800561134887,0.0380275089987,4.7766967271171,0.0,82.58602797314033
0.031875,0.0017429800561134887,0.0380275089987,4.7759774835887,0.0026925515237737,82.61573098725496
0.033125,0.0017429800561134887,0.0380275089987,4.7752741034081,0.0,82.63947557563952
0.034375,0.0017429800561134887,0.0380275089987,4.7745668216234,0.0026925515237737,82.65874573157242
0.035625000000000004,0.0017429800561134887,0.0380275089987,4.7739091562623,0.0,82.67821939542443
0.036875000000000005,0.0017429800561134887,0.0380275089987,4.7732002928379,0.0026925515237737,82.70011947616705
0.038125,0.0017429800561134887,0.0380275089987,4.7724761546107,0.0053851030475473,82.7153735687748
0.039375,0.0017429800561134887,0.0380275089987,4.7718950080167,0.0026925515237737,82.72774624560654
0.040625,0.0017429800561134887,0.0380275089987,4.7712254172703,0.0,82.74648031898037
0.041875,0.0017429800561134887,0.0380275089987,4.7705422161671,0.0026925515237737,82.7636418598073
0.043125000000000004,0.0017429800561134887,0.0380275089987,4.7699009768835,0.0,82.77724801677915
0.044375,0.0017429800561134887,0.0380275089987,4.7692744704551,0.0026925515237737,82.78889633307628
0.045625,0.0017429800561134887,0.0380275089987,4.768651128633,0.0,82.80205633235985
0.046875,0.0017429800561134887,0.0380275089987,4.7680230278929,0.0,82.81254041451592
0.048125,0.0017429800561134887,0.0380275089987,4.7674011684213005,0.0026925515237737,82.82134259253208
0.049375,0.0017429800561134887,0.0380275089987,4.7667898432128,0.0,82.82922392660717
0.050625,0.0017429800561134887,0.0380275089987,4.7661967278679,0.0,82.83806482602502
0.051875000000000004,0.0017429800561134887,0.0380275089987,4.7655681543551,0.0,82.84419323221042
0.053125000000000006,0.0017429800561134887,0.0380275089987,4.7649861392776,0.0026925515237737,82.84656590067995
0.054375,0.0017429800561134887,0.0380275089987,4.7644109366612,0.0,82.85061674559691
0.05562500000000001,0.0017429800561134887,0.0380275089987,4.7638490371647,0.0,82.8546538703623
0.056875,0.0017429800561134887,0.0380275089987,4.7632955873136,0.0,82.85748980108302
0.05812500000000001,0.0017429800561134887,0.0380275089987,4.7627589202965,0.0,82.86270913336175
0.059375000000000004,0.0017429800561134887,0.0380275089987,4.7622052897738,0.0026925515237737,82.86901216758771
0.060625,0.0017429800561134887,0.0380275089987,4.7616941364373,0.0,82.87417263362669
0.061875000000000006,0.0017429800561134887,0.0380275089987,4.7611894740981,0.0,82.88159435791552
0.063125,0.0017429800561134887,0.0380275089987,4.760681370428499,0.0,82.88957033574657
0.064375,0.0017429800561134887,0.0380275089987,4.7602058993203,0.0026925515237737,82.89829933791513
0.065625,0.0017429800561134887,0.0380275089987,4.7597384997758,0.0,82.90947106165412
0.066875,0.0017429800561134887,0.0380275089987,4.759286568248,0.0,82.92412037492505
0.068125,0.0017429800561134887,0.0380275089987,4.7588259310272,0.0,82.94112406036008
0.069375,0.0017429800561134887,0.0380275089987,4.7583797659361,0.0026925515237737,82.95816934699694
0.07062500000000001,0.0017429800561134887,0.0380275089987,4.757969988441101,0.0,82.978760291612
0.07187500000000001,0.0017429800561134887,0.0380275089987,4.757574068535701,0.0,83.00716517116527
0.073125,0.0017429800561134887,0.0380275089987,4.7571689120795,0.0026925515237737,83.04320493985877
0.07437500000000001,0.0017429800561134887,0.0380275089987,4.7567769446631,0.0026925515237737,83.08401094874404
0.075625,0.0017429800561134887,0.0380275089987,4.756428121010099,0.008077654571321,83.13390747985999
0.07687500000000001,0.0017429800561134887,0.0380275089987,4.7560733243368,0.0053851030475474,83.19700402128726
0.078125,0.0017429800561134887,0.0380275089987,4.7557329950429,0.0026925515237737,83.27293385081259
0.079375,0.0017429800561134887,0.0380275089987,4.7554454810085,0.0,83.36613560361148
0.080625,0.0017429800561134887,0.0380275089987,4.7551525035857,0.0,83.47988788659204
0.081875,0.0017429800561134887,0.0380275089987,4.7548535927344,0.0,83.6131121226191
0.083125,0.0017429800561134887,0.0380275089987,4.7546106025827,0.0026925515237737,83.76965541341517
0.084375,0.0017429800561134887,0.0380275089987,4.7543802181462995,0.0,83.95699925073257
0.085625,0.0017429800561134887,0.0380275089987,4.754172685048401,0.0,84.17662117728196
0.08687500000000001,0.0017429800561134887,0.0380275089987,4.7539846045274,0.0,84.4336166825278
0.08812500000000001,0.0017429800561134887,0.0380275089987,4.7538294466549,0.0,84.73842401290189
0.08937500000000001,0.0017429800561134887,0.0380275089987,4.7536177307038,0.0026925515237737,85.09024517573737
0.09062500000000001,0.0017429800561134887,0.0380275089987,4.753494418471099,0.0,85.49242590569752
0.091875,0.0017429800561134887,0.0380275089987,4.753370722257199,0.0,85.95820438764682
0.09312500000000001,0.0017429800561134887,0.0380275089987,4.7532408889292,0.0,86.49014467666031
0.094375,0.0017429800561134887,0.0380275089987,4.753102388916299,0.0,87.09058640543383
0.09562500000000002,0.0017429800561134887,0.0380275089987,4.7529465587587,0.0,87.76243046095702
0.096875,0.0017429800561134887,0.0380275089987,4.7528029563746,0.0026925515237737,88.51031691783345
0.098125,0.0017429800561134887,0.0380275089987,4.752638567559701,0.0,89.33680932893995
0.099375,0.0017429800561134887,0.0380275089987,4.7524560263995,0.0,90.23823656199886
0.0006250000000000001,0.005106295995464613,0.0380275089987,4.7944083732061005,0.0009886391909098,81.70672524103925
0.001875,0.005106295995464613,0.0380275089987,4.7937728604323,0.0009886391909098,81.71777384511634
0.003125,0.005106295995464613,0.0380275089987,4.792852694966601,0.0009886391909098,81.70992067475184
0.0043749999999999995,0.005106295995464613,0.0380275089987,4.7917658279318,0.0019772783818196,81.68207398438246
0.005625000000000001,0.005106295995464613,0.0380275089987,4.7907046399811,0.0009886391909098,81.66518551016183
0.006875000000000001,0.005106295995464613,0.0380275089987,4.789800784952599,0.0009886391909098,81.6801185566018
0.008125,0.005106295995464613,0.0380275089987,4.7890789702284,0.0009886391909098,81.72865781108771
0.009375000000000001,0.005106295995464613,0.0380275089987,4.7884508310419,0.0019772783818196,81.79793827735219
0.010625,0.005106295995464613,0.0380275089987,4.7878563496375,0.0009886391909098,81.8720098236888
0.011875,0.005106295995464613,0.0380275089987,4.7872350047847005,0.0009886391909098,81.9387000980709
0.013125000000000001,0.005106295995464613,0.0380275089987,4.7865476871086,0.0009886391909098,81.99505702934323
0.014374999999999999,0.005106295995464613,0.0380275089987,4.7858066898181,0.0009886391909098,82.04182653451116
0.015625,0.005106295995464613,0.0380275089987,4.7850321341756,0.0009886391909098,82.08119499191076
0.016875,0.005106295995464613,0.0380275089987,4.7842623590102,0.0009886391909098,82.1192727031508
0.018125,0.005106295995464613,0.0380275089987,4.7835169877435,0.0,82.16055347470841
0.019375000000000003,0.005106295995464613,0.0380275089987,4.782799494425601,0.0009886391909098,82.20900283526377
0.020625,0.005106295995464613,0.0380275089987,4.7820813159901,0.0009886391909098,82.25939247336602
0.021875000000000002,0.005106295995464613,0.0380275089987,4.781407912798,0.0009886391909098,82.30858533785829
0.023125000000000003,0.005106295995464613,0.0380275089987,4.780734612135601,0.0009886391909098,82.35877178952518
0.024375,0.005106295995464613,0.0380275089987,4.7800582248233,0.0009886391909098,82.40631392627799
0.025625,0.005106295995464613,0.0380275089987,4.7793845415363005,0.0009886391909098,82.44986412420562
0.026875,0.005106295995464613,0.0380275089987,4.7787066582110995,0.0009886391909098,82.48999943505041
0.028125,0.005106295995464613,0.0380275089987,4.7780087926006,0.0009886391909098,82.52551530433124
0.029375000000000002,0.005106295995464613,0.0380275089987,4.7773204448438,0.0009886391909098,82.55754603858077
0.030625000000000003,0.005106295995464613,0.0380275089987,4.7766169001061005,0.0009886391909098,82.58882254626042
0.031875,0.005106295995464613,0.0380275089987,4.775910368818701,0.0009886391909098,82.61616151664066
0.033125,0.005106295995464613,0.0380275089987,4.7752144450433995,0.0009886391909098,82.63958166329748
0.034375,0.005106295995464613,0.0380275089987,4.7745227445779,0.0019772783818196,82.66093865564736
0.035625000000000004,0.005106295995464613,0.0380275089987,4.7738402455304,0.00098863919090981,82.6799236007436
0.036875000000000005,0.005106295995464613,0.0380275089987,4.7731588693717,0.0029659175727294,82.69854267083328
0.038125,0.005106295995464613,0.0380275089987,4.772452498744101,0.0029659175727294,82.71478895575794
0.039375,0.005106295995464613,0.0380275089987,4.7718649556556,0.0019772783818196,82.73047374917444
0.040625,0.005106295995464613,0.0380275089987,4.7711762537369005,0.0029659175727294,82.74565652211568
0.041875,0.005106295995464613,0.0380275089987,4.7705237348886005,0.0019772783818196,82.76082512207999
0.043125000000000004,0.005106295995464613,0.0380275089987,4.7698900468872,0.0009886391909098,82.77595049782758
0.044375,0.005106295995464613,0.0380275089987,4.769258027228,0.0009886391909098,82.78930063193042
0.045625,0.005106295995464613,0.0380275089987,4.768624954935199,0.0009886391909098,82.80057713670377
0.046875,0.005106295995464613,0.0380275089987,4.7680043915555,0.0009886391909098,82.81062469111171
0.048125,0.005106295995464613,0.0380275089987,4.7673841022052,0.0,82.8208289074326
0.049375,0.005106295995464613,0.0380275089987,4.766770887901799,0.0009886391909098,82.8281916193593
0.050625,0.005106295995464613,0.0380275089987,4.7661742418449995,0.0009886391909098,82.8356845320561
0.051875000000000004,0.005106295995464613,0.0380275089987,4.765571722184499,0.0,82.84302112332382
0.053125000000000006,0.005106295995464613,0.0380275089987,4.7649751117878,0.0009886391909098,82.84698859264263
0.054375,0.005106295995464613,0.0380275089987,4.764404517779701,0.0009886391909098,82.85091799540669
0.05562500000000001,0.005106295995464613,0.0380275089987,4.763832597055,0.0,82.85571644182849
0.056875,0.005106295995464613,0.0380275089987,4.763274338094599,0.0009886391909098,82.85870028235834
0.05812500000000001,0.005106295995464613,0.0380275089987,4.7627397654805,0.0,82.86293271806194
0.059375000000000004,0.005106295995464613,0.0380275089987,4.7622035625692,0.0009886391909098,82.86996260367766
0.060625,0.005106295995464613,0.0380275089987,4.7616720997819,0.0009886391909098,82.87734198381186
0.061875000000000006,0.005106295995464613,0.0380275089987,4.7611616316441,0.0,82.88514999745264
0.063125,0.005106295995464613,0.0380275089987,4.7606496654676,0.0009886391909098,82.8937034005984
0.064375,0.005106295995464613,0.0380275089987,4.760160650159801,0.0,82.90355135409948
0.065625,0.005106295995464613,0.0380275089987,4.759671661650899,0.0009886391909098,82.91656262677239
0.066875,0.005106295995464613,0.0380275089987,4.7591704224247,0.0009886391909098,82.93079837697118
0.068125,0.005106295995464613,0.0380275089987,4.7587678471166,0.0,82.94857843432919
0.069375,0.005106295995464613,0.0380275089987,4.7582747142529005,0.0019772783818196,82.96945455797251
0.07062500000000001,0.005106295995464613,0.0380275089987,4.7578338620126,0.0,82.99260237602034
0.07187500000000001,0.005106295995464613,0.0380275089987,4.7573979164346,0.0009886391909098,83.02197365026379
0.073125,0.005106295995464613,0.0380275089987,4.7569768184671,0.0019772783818196,83.05915514635154
0.07437500000000001,0.005106295995464613,0.0380275089987,4.7565525153862,0.0029659175727294,83.10375695825473
0.075625,0.005106295995464613,0.0380275089987,4.7561400950068,0.009886391909098,83.15617280110463
0.07687500000000001,0.005106295995464613,0.0380275089987,4.7557229610574,0.0039545567636392,83.22425869741576
0.078125,0.005106295995464613,0.0380275089987,4.7553047755786,0.00098863919090979,83.30309847838214
0.079375,0.005106295995464613,0.0380275089987,4.754941326955899,0.0019772783818196,83.39906732742878
0.080625,0.005106295995464613,0.0380275089987,4.754558194624201,0.0,83.51727531715262
0.081875,0.005106295995464613,0.0380275089987,4.754180008874,0.00098863919090981,83.6565587619189
0.083125,0.005106295995464613,0.0380275089987,4.7537985135206995,0.0009886391909098,83.82073009068739
